    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    ch04               8   23203.94   22723.22    7253.707          0                0                   .8092058                       .                     0  
    ch04               9   24334.06   23628.08    5433.872   .0322897         .0322897                   .6893275                       .                     0  
    ch04              10   29954.62    24389.6    9052.713   .0356017         .0654625                   .8359383                       .                     0  
    ch04              11   24677.57   25207.26    6590.017          0                0                   .7754307                       .                     0  
    ch04              12   27437.08    25732.8    6631.646          0                0                   .7703637                       .                     0  
    ch04              13   22765.74   26353.98     4925.99          0                0                   .6656427                       .                     0  
    ch04              14   23117.41   26883.36    6828.447          0                0                   .8037149                       .                     0  
    ch04              15    27816.4   27344.27    6917.648          0          .032586                   .8006483                       .                     0  
    ch04              16   25399.42   28066.72    5841.907          0                0                   .7511998                       .                     0  
    ch04              17    23423.5   28616.27    5866.847          0                0                   .7503498                       .                     0  
    ch04              18   27396.62   29126.78    7786.869          0                0                   .8994508                       .                     0  
    ch04              19   31556.14   30063.65     6444.41          0                0                   .8354413                       .                     0  
    ch04              20   23009.59   30762.61    5826.974          0                0                   .7747725                       .                     0  
    ch04              21   30929.07   31329.61    7745.281          0                0                   .9176635                       .                     0  
    ch04              22   27819.78   31785.33    6968.227          0                0                    .893535                       .                     0  
    ch04              23   25072.79   32228.84     7346.92          0                0                   .9110248                       .                     0  
    ch04              24   39908.72   32792.31    8744.533   .1099636         .1099636                   1.025488                       .                     0  
    ch04              25   24437.77    33285.6    6522.515          0                0                   .8203576                       .                     0  
    ch04              26   27367.87   33761.24    7767.367          0                0                    .960814                       .                     0  
    ch04              27   35060.96    34248.5    8295.768          0                0                   1.024152                       .                     0  
    ch04              28   28677.09   34731.46    7618.787          0                0                   .9500734                       .                     0  
    ch04              29   29882.71   35254.77    5321.904      .0185            .0185                   .8042924                       .                     0  
    ch04              30   31068.46   35746.22    8122.496          0                0                   .9903324                       .                     0  
    ch04              31   29465.85   36169.75    5447.324          0                0                   .8195443                       .                     0  
    ch04              32   32118.14   36713.71    8128.215   .0200414         .0200414                   .9844088                       .                     0  
    ch04              33   31943.51   37242.35    9114.205          0                0                    1.01033                       .                     0  
    ch04              34   26752.32    37687.5    7401.703          0                0                   .9743039                       .                     0  
    ch04              35   43846.71   38264.71     8098.47   .0369994         .0369994                   1.063298                       .                     0  
    ch04              36   29656.93   38866.63    5743.124          0                0                   .8847167                       .                     0  
    ch04              37   26796.28   39258.21    5591.799          0                0                    .876339                       .                     0  
    ch04              38   30891.12   39730.49    6914.336          0                0                   .9361439                       .                     0  
    ch04              39   34916.62   40216.23    5821.334          0                0                   .9188553                       .                     0  
    ch04              40   32727.36   40547.84    8241.191          0                0                   1.085967                       .                     0  
    ch04              41   32084.98   41040.66    7634.627          0                0                   .9974289                       .                     0  
    ch04              42   27992.26    41465.6    6936.476          0                0                   .9892842                       .                     0  
    ch04              43   31410.28    41913.5    6637.573          0                0                   .9863042                       .                     0  
    ch04              44   30678.18   42316.55    6406.113          0                0                   1.001366                       .                     0  
    ch04              45   37654.43   42711.93      6377.1          0                0                   .9694188                       .                     0  
    ch04              46   41056.54   43178.84    7604.945          0                0                   1.003219                       .                     0  
    ch04              47   31019.09   43596.96    6912.638          0                0                   1.045462                       .                     0  
    ch04              48    39305.5   43988.39    7506.216          0                0                   1.043743                       .                     0  
    ch04              49   28125.44   44487.66    4885.869          0                0                    .839371                       .                     0  
    ch04              50   51452.38   45179.02    20783.71   .0299969         .0299969                   1.154797                       .              .0299969  
    ch04              51   29029.87   45579.05    7717.974          0                0                   1.118162                       .                     0  
    ch04              52   34047.05   46032.24    5992.445          0                0                   .9453431                       .                     0  
    ch04              53   30900.14    46571.3    6541.507          0                0                   1.011694                       .                     0  
    ch04              54   34757.65   47270.87    9478.251          0                0                   1.158983                       .                     0  
    ch04              55   30564.34   48004.67    7516.789          0                0                   1.032411                       .                     0  
    ch04              56   31338.77   48483.78     6553.57          0         .0109292                   1.015233                       .                     0  
    ch04              57    34636.2   48905.79    7522.658          0                0                   1.100061                       .                     0  
    ch04              58   36733.47   49334.58    8457.764          0                0                   1.121818                       .                     0  
    ch04              59   41506.91    49801.4     6507.25          0         .0240969                   .9900792                       .                     0  
    ch04              60   34348.66   50271.98    7553.283          0                0                    1.11846                       .                     0  
    ch04              61   40572.41   51044.75     7345.22   .0112734         .0184628                   1.059698                       .                     0  
    ch04              62   36155.28   51639.14    8226.394          0                0                   1.104096                       .                     0  
    ch04              63   35647.24   52118.76    5940.846          0                0                    .979541                       .                     0  
    ch04              64   37942.13   52823.47    8412.849          0                0                   1.157105                       .                     0  
    ch04              65   36728.38    53534.3    9462.428          0                0                   1.182435                       .                     0  
    ch04              66   32973.69   54041.73    8652.473          0                0                   1.183619                       .                     0  
    ch04              67   41635.43   54522.98    8684.863          0                0                   1.152341                       .                     0  
    ch04              68   40632.68   55203.91    8497.366          0                0                   1.164523                       .                     0  
    ch04              69   37214.83   55918.38    8602.738          0                0                   1.183759                       .                     0  
    ch04              70   38309.48   56603.96    6548.646          0                0                   1.031921                       .                     0  
    ch04              71   38380.95   57484.83    8168.725          0                0                   1.184321                       .                     0  
    ch04              72   41960.91   58265.17    9824.251          0                0                   1.298012                       .                     0  
    ch04              73   41206.93   59161.29    6314.494          0                0                   1.065426                       .                     0  
    ch04              74   41978.91   60278.32     8995.48          0                0                     1.2919                       .                     0  
    ch04              75   43505.39   61371.37    9003.941          0                0                   1.300298                       .                     0  
    ch04              76   48040.54   62220.57     8841.74          0                0                   1.261315                       .                     0  
    ch04              77   40489.05   63148.45    11711.63          0                0                    1.26289                       .                     0  
    ch04              78   46131.79   63970.21    8994.403          0         .0131508                   1.274655                       .                     0  
    ch04              79   51186.38   64826.41    11926.57          0                0                   1.373568                       .                     0  
    ch04              80   42777.86   65651.16     8050.25          0                0                   1.238856                       .                     0  
    ch04              81   39404.06    66726.8    5897.173          0                0                    1.08112                       .                     0  
    ch04              82   36857.54    67933.7    8080.888          0                0                    1.23685                       .                     0  
    ch04              83   40512.47   69304.66    10840.79          0                0                    1.50427                       .                     0  
    ch04              84   40289.35   70716.42    7854.421          0                0                   1.277725                       .                     0  
    ch04              85   43723.02    71809.5    9239.757          0                0                    1.40805                       .                     0  
    ch04              86   46111.69   73375.16    8474.955          0                0                   1.319299                       .                     0  
    ch04              87   41775.73   74964.28     7392.84          0                0                   1.286798                       .                     0  
    ch04              88   48469.02   76491.47    8100.601          0                0                   1.323647                       .                     0  
    ch04              89   43915.49   77910.41    8247.139          0                0                   1.316128                       .                     0  
