    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    au10              49   32508.74      41246    3049.217          0                0                   1.054505                34762.96                     0  
    au10              50   35706.45   41871.46    4146.544          0                0                   1.078918                35060.21                     0  
    au10              51   33376.74   42619.48    4382.367          0                0                   1.082559                35068.88                     0  
    au10              52   33263.41   43334.77    3740.574          0                0                   1.099109                35955.38                     0  
    au10              53   29759.27   43944.89    3055.845          0                0                   1.111301                36713.23                     0  
    au10              54    37962.3   44463.08    4591.452          0                0                   1.122327                36333.37                     0  
    au10              55   32091.95   45082.44    3096.967          0                0                   1.116786                36881.55                     0  
    au10              56   34677.73    45673.6    3589.909          0                0                   1.127691                37012.95                     0  
    au10              57    36619.6   46472.54    4134.059          0                0                   1.134169                36966.79                     0  
    au10              58   36104.66   47220.09    3061.631          0                0                   1.156654                 38270.3                     0  
    au10              59   41724.87   48026.17    5509.379          0                0                   1.173327                37633.77                     0  
    au10              60   36902.94   48950.98    2923.458          0                0                   1.186053                39349.81                     0  
    au10              61   33571.33   49574.38    2183.511          0                0                   1.178619                39459.89                     0  
    au10              62   36656.73   50361.29    4327.125          0                0                   1.196037                38999.34                     0  
    au10              63   40734.41   51237.36    4250.721          0                0                   1.216233                39731.73                     0  
    au10              64   40128.15   52224.71    3586.053          0                0                   1.231295                40578.41                     0  
    au10              65   41246.52   53011.67    3851.596          0                0                   1.244817                40912.21                     0  
    au10              66    40080.8   53766.27    2643.668          0                0                   1.247322                41595.51                     0  
    au10              67   40836.94   54641.92    5399.154          0                0                   1.254236                40471.19                     0  
    au10              68    46201.5      55500    7988.821          0         .0049169                   1.252943                39146.52                     0  
    au10              69    41871.6   56342.49    5257.949          0                0                   1.283337                41541.91                     0  
    au10              70   43903.98   57344.23    3842.815          0                0                   1.291207                42512.17                     0  
    au10              71    41796.7   58263.38    3330.889          0                0                   1.308725                43367.77                     0  
    au10              72   38742.83   59184.21    3550.891          0                0                   1.309453                43284.05                     0  
    au10              73   38666.01   60361.59    4287.576          0         .0012494                   1.327702                43547.56                     0  
    au10              74   39081.17   61372.87     3500.58          0                0                   1.347016                44600.93                     0  
    au10              75   40356.43      62370     3994.38          0                0                   1.352751                44554.09                     0  
    au10              76   42787.69   63160.23    2162.646          0                0                   1.359823                45702.81                     0  
    au10              77   43030.29   64019.36    4225.695          0                0                    1.37559                45225.29                     0  
    au10              78   47178.93   64997.68    4503.884          0                0                   1.386266                45454.98                     0  
    au10              79    50252.6   66328.51    5192.763          0                0                   1.404267                45733.59                     0  
    au10              80   45474.38   67477.52    4441.265          0                0                   1.422764                46741.32                     0  
    au10              81   47791.85   68864.64    2681.251          0                0                   1.439911                48201.14                     0  
    au10              82   42248.46   70129.97    4270.744          0                0                   1.460362                 48118.8                     0  
    au10              83   41164.79   71144.88     5655.94          0                0                    1.46474                47584.64                     0  
    au10              84   47680.03   72433.31    4978.277          0                0                   1.473987                 48237.7                     0  
    au10              85   51057.42   74076.77    2787.358          0                0                   1.498048                50148.35                     0  
    au10              86   47455.61   76013.77    3628.109          0                0                   1.529603                50818.07                     0  
    au10              87   53797.82   78000.48    3451.349          0                0                   1.553651                51732.61                     0  
    au10              88   49852.91   80384.02     4543.66          0                0                   1.571675                51812.57                     0  
    au10              89   47511.75   82663.35    4486.525          0                0                   1.594485                52625.39                     0  
    au10              90   59106.29   84945.91    4414.619          0                0                   1.625179                53716.66                     0  
    au10              91   49412.38   87762.45    5035.191          0                0                   1.664987                54779.12                     0  
    au10              92   56899.71   90451.13    5615.333          0                0                   1.683665                55134.75                     0  
    au10              93   56231.64   94573.13    3853.445          0                0                   1.729774                57591.67                     0  
    au10              94   60234.11   98911.97    8592.665          0                0                   1.771423                56681.45                     0  
    au10              95   58698.14   103785.7    5294.959          0                0                   1.821527                   60035                     0  
    au10              96   61742.55   109510.4    5192.188          0                0                   1.885463                 62284.9                     0  
    au10              97   67806.57   117584.5    3602.783          0                0                   1.958916                65597.06                     0  
    au10              98   70085.35   128707.8    4534.058          0                0                   2.072799                69053.77                     0  
    au10              99    69893.5     149507     3998.64          0                0                   2.264992                75929.05                     0  
    au10             100   99790.33   258800.3    3845.249          0                0                     3.0267                102204.3                     0  
    be97               1          .   71653.67    40298.71          1                1                   .4943015                  211479              .4534367  
    be97               2          .   176321.4    41079.36          1                1                   .6616144                289363.9                     0  
    be97               3          .   216717.7    34547.24          1                1                   .7028238                311842.8                     0  
    be97               4          .   244147.7    19608.99          1                1                   .7196433                327032.3                     0  
    be97               5          .   256682.5    21892.04          1                1                   .7324467                331902.7                     0  
    be97               6          .   270664.8    42530.13          1                1                   .7461759                  328210                     0  
    be97               7          .   279807.8    32931.29          1                1                   .7478651                333704.8                     0  
    be97               8          .   293057.4    33562.87          1                1                   .7606124                339358.3                     0  
    be97               9          .   304563.6    31539.56          1                1                   .7645504                342192.2                     0  
    be97              10          .   313658.3    26623.87          1                1                    .765025                344823.4                     0  
