    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope  
    lu07       .2764404              .                          .1526334                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4573388    .3420313     .313656    .2764404                 .                      .                     .                          .   39382.91      12069.07    232.9169          .                      .                 .                          .                     .       3817.767    43089.08    51355.48    54476.21    39382.91      .995389  
    lu10        .270156              .                          .1513357                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4635501    .3433829    .3016799     .270156                 .                      .                     .                          .   41131.32      12519.07    336.6103          .                      .                 .                          .                     .        4652.07    39529.72    49217.66    53054.32    41131.32     .9965066  
    lu13       .2793155              .                          .1561261                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4791231    .3579822    .3183756    .2793155                 .                      .                     .                          .   43495.58       13472.7    426.4324          .                      .                 .                          .                     .       4491.574    45465.91    56591.58    60469.68    43495.58     .9923158  
    mx84        .432822              .                          .2373029                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4629109    .4328813     .432822           .                 .                      .                     .                          .     252434      82233.08     12473.6          .                      .                 .                          .                     .       10691.46    235074.2    252159.6      252434           .     .9977706  
    mx89       .4761956              .                          .2538324                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4999286    .4758901    .4761956           .                 .                      .                     .                          .    4941729       1158775    191090.8          .                      .                 .                          .                     .       138255.7     4640569     4936961     4941729           .     .9988823  
    mx92         .50051              .                          .2694233                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5266456    .5006606      .50051           .                 .                      .                     .                          .    9872690       2641486    341389.4          .                      .                 .                          .                     .       367384.8     9298060     9860630     9872690           .     .9993453  
    mx94       .5052167              .                          .2745851                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5395043     .510913    .5050713           .                 .                      .                     .                          .   11837.95      3489.177    383.8733          .                      .                 .                          .                     .       483.7158    11032.71    11707.32    11817.84           .     .9990516  
    mx96       .4913278              .                          .2655887                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5293273    .4952811    .4915713           .                 .                      .                     .                          .   15986.37      4258.685    785.9178          .                      .                 .                          .                     .       618.6979     14669.1     15877.3    15976.57           .     .9985223  
    mx98       .5047129              .                          .2762175                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5422354    .5063335    .5047743           .                 .                      .                     .                          .   24205.73      5574.483    1156.804          .                      .                 .                          .                     .       873.8073    22130.96    24133.14    24185.74           .     .9975141  
    mx00       .4991961              .                          .2737839                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .      .53557    .5010151    .4992991           .                 .                      .                     .                          .   36524.14      8478.278    1825.388          .                      .                 .                          .                     .       1305.741    33088.39    36428.32    36506.84           .     .9987741  
    mx02       .4748607              .                          .2599118                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5186186    .4854318    .4746974           .                 .                      .                     .                          .   40440.42       9504.35    1571.124          .                      .                 .                          .                     .       1578.325    36627.91    39768.97    40380.59           .      .999147  
    mx04       .4710168              .                          .2560929                  .                .2473692                     .                   .4883341                         .                       .4885822                       .                     .2560929                           .                         .2473692                    .    .5112664    .4809787    .4711319           .                 .               .4883371                     .                   .4886029    46565.2      10757.69    1941.308          .               42257.57                 .                   39874.55                     .       1717.752    41828.77    45872.45    46537.28           .     .9989924  
    mx08       .4870208       .3138236                          .2648168           .3154311                .2626249               .501238                   .5052608                  .5007775                       .5050111                .3138236                     .2648168                    .3154311                         .2626249             .4870208    .5457297    .5096064    .4942749           .          .5017369               .5052636              .5012997                    .505023   63904.96       11952.3    4747.472   41496.98               58018.42          58018.42                   54592.61              54592.61       4252.909    52609.54    60521.63    63106.12           .     .9956833  
    mx10       .4613074       .3300499                          .2518227           .3358191                .2504461              .4723657                   .4789563                  .4716341                       .4786597                .3300499                     .2518227                    .3358191                         .2504461             .4613074    .5286603    .4855959    .4677117           .          .4730087               .4789594              .4722845                   .4786684   61320.79      14915.83    4815.706   47271.42               56254.28          56254.27                   54265.66              54265.66       5873.759    49531.01    58149.45    60605.17           .     .9921772  
    mx12       .4672011       .3495902                          .2538549           .3500468                .2506508              .4766239                   .4842941                  .4763406                       .4840947                .3495902                     .2538549                    .3500468                         .2506508             .4672011    .5351605    .4916215    .4724456           .          .4772496               .4842969              .4769914                   .4841001   70638.23      14250.17      6267.3    51415.5                67189.2           67189.2                   64912.51              64912.51       4854.486    55821.19    67207.93    69974.77           .     .9908147  
    nl83       .2516839              .                          .1402815                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4871123    .3720776    .2954495    .2516839                 .                      .                     .                          .   21878.69      1194.649    104.4333          .                      .                 .                          .                     .       90.04646    22569.02    27170.24     31925.1    21878.69     .9953174  
    nl87       .2280105              .                          .1292704                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4747669    .3565685    .2806389    .2280105                 .                      .                     .                          .    23916.6      332.1515    49.41118          .                      .                 .                          .                     .       25.03585    25533.87    30361.14    36236.67     23916.6     .9876815  
    nl90       .2633117              .                          .1463912                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .453588    .3262295    .2846361    .2647515                 .                      .                     .                          .   29928.68             .    145.8403          .                      .                 .                          .                     .              .    30069.96    37055.14    39806.91    29605.54     .9888149  
    nl93       .2558431              .                            .14567                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4640734    .3405665    .2986605    .2555039                 .                      .                     .                          .   30005.42             .    135.9782          .                      .                 .                          .                     .              .    33112.84    40276.68    43318.82    29761.14     .9918059  
    nl04       .2632473              .                          .1458575                  .                .1483543                     .                   .2877734                         .                        .286745                       .                     .1458575                           .                         .1483543                    .    .4441928    .3348355     .298001    .2634402                 .               .2877836                     .                   .2867789    21001.5       6584.97    189.3541          .               19281.17                 .                   18124.27                     .       5701.798    27853.26    32864.17    34648.68    20984.13     .9953308  
    nl07       .2743149              .                          .1512673                  .                .1655146                     .                   .3011663                         .                        .297519                       .                     .1512673                           .                         .1655146                    .    .4733221    .3583108    .3262005    .2743835                 .               .3011782                     .                   .2978305   24734.45      4247.067    248.5286          .               22844.09                 .                   21509.76                     .       3309.414    31322.89     36959.3    38662.05    24728.61     .9961283  
    nl10       .2544043              .                          .1432793                  .                .1582163                     .                   .2775427                         .                       .2738668                       .                     .1432793                           .                         .1582163                    .    .4629856    .3442059    .3067413    .2544695                 .               .2775542                     .                   .2739474   25062.06      4355.421    239.9472          .               22736.98                 .                   21251.54                     .       3364.195    32128.58    38406.18    40526.66    25056.53     .9959264  
    nl13       .2613804              .                          .1463618                  .                .1636699                     .                   .2850757                         .                       .2809174                       .                     .1463618                           .                         .1636699                    .    .4763199    .3561285    .3182774    .2614244                 .               .2850876                     .                   .2810201   25774.52      4514.255    301.4263          .               23413.17                 .                   21806.44                     .       3365.906    32533.22    39251.43    41422.42    25772.09     .9962736  
    no79       .2233972              .                          .1265657                  .                .1243895                     .                   .2550836                         .                       .2555995                       .                     .1265657                           .                         .1243895                    .    .3784798     .365321    .2731021    .2233352                 .               .2551223                     .                   .2568618   45642.88      740.2768    498.3097          .               42369.22                 .                   41057.88                     .       55.79822    52955.78    53985.47    61169.89     45572.9     .9971915  
    no86       .2337328              .                          .1313393                  .                       .                     .                   .2790527                         .                              .                       .                     .1313393                           .                                .                    .    .3653507    .3534824    .2616972    .2242209                 .               .2791299                     .                          .   111857.9             .    595.9725          .               114058.5                 .                          .                     .              .    120951.1      123069    141330.9    107247.5     .9987886  
    no91       .2314608              .                          .1305867                  .                 .125624                     .                   .2645027                         .                       .2657147                       .                     .1305867                           .                          .125624                    .    .3958566    .2909561    .2712526    .2312712                 .               .2645494                     .                   .2658711   151063.4      1646.675    894.2784          .               143144.9                 .                   137200.8                     .       124.1178    160454.9    187229.8    194851.3    150773.5      .998033  
    no95       .2413543              .                          .1347738                  .                .1303215                     .                   .2821077                         .                       .2833765                       .                     .1347738                           .                         .1303215                    .    .4295991    .3124667    .2810621    .2402439                 .               .2821521                     .                   .2835301   162912.6      1927.388    1347.361          .               152851.5                 .                   147271.8                     .       145.2765    172152.8    202005.2    214895.6    162648.8     .9977811  
    no00       .2590573              .                          .1403309                  .                .1379791                     .                   .3047718                         .                        .305256                       .                     .1403309                           .                         .1379791                    .    .4396644     .338413    .3052043    .2589971                 .                 .30482                     .                   .3053933     221560      2127.702    1600.493          .                 205842                 .                     199445                     .       160.3751    266960.8    304051.2    322749.2      221350     .9975199  
    no04       .2816497              .                          .1452287                  .                .1409271                     .                   .3236318                         .                       .3244607                       .                     .1452287                           .                         .1409271                    .    .4782079    .3737814    .3190058    .2814992                 .                .323662                     .                   .3246021   264268.3      2121.474    175.5889          .               235632.1                 .                   226826.1                     .       159.9057    300653.9      344967    380980.6    263970.8     .9981881  
    no07       .2448663              .                           .137887                  .                       .                     .                   .2840307                         .                              .                       .                      .137887                           .                                .                    .    .4434373           .           .           .                 .               .2840719                     .                          .   301176.2             .           .          .               286392.5                 .                          .                     .              .      350739           .           .           .     .9974767  
    no10       .2480301              .                           .138623                  .                       .                     .                   .2816539                         .                              .                       .                      .138623                           .                                .                    .     .454916           .           .           .                 .               .2816842                     .                          .   342486.1             .           .          .                 313661                 .                          .                     .              .    395695.8           .           .           .     .9964281  
    no13        .249955              .                          .1411848                  .                       .                     .                   .2805612                         .                              .                       .                     .1411848                           .                                .                    .    .4507438           .           .           .                 .                .280589                     .                          .   387624.1             .           .          .               333967.9                 .                          .                     .              .    449575.1           .           .           .     .9964275  
    pa07       .4867704              .                          .2699064                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5489706    .5152694    .5031883    .4867722                 .                      .                     .                          .    4420.93             .    210.6285          .                      .                 .                          .                     .              .    3925.948    4657.142    4741.036    4420.898     .9909047  
    pa10        .479874              .                          .2641499                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5459422    .5114785    .4928474    .4798755                 .                      .                     .                          .   5380.104       816.611    291.9829          .                      .                 .                          .                     .       106.2006    4783.461    5664.056    5797.359    5380.083     .9955493  
    pa13       .4716879              .                          .2607902                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5467293    .5111964    .4885142    .4716891                 .                      .                     .                          .   7048.523      1213.264    359.6126          .                      .                 .                          .                     .       157.8859    6478.725     7522.12    7739.835    7048.506     .9877303  
    py10       .5087159              .                           .270054                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5386462    .5166338    .5100307           .                 .                      .                     .                          .   2.02e+07       2475167    857714.9          .                      .                 .                          .                     .       300463.2    1.84e+07    1.99e+07    2.01e+07           .     .9975271  
    py13       .4776103              .                          .2604671                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5102133     .487667     .479628           .                 .                      .                     .                          .   2.70e+07       4088105    970290.3          .                      .                 .                          .                     .       444415.6    2.48e+07    2.66e+07    2.68e+07           .     .9913562  
    pe04       .5357115       .3764104                          .3005219           .3699399                       .                     .                          .                         .                              .                       .                            .                           .                                .             .5357115     .578004    .5473182     .543584    .5357116                 .                      .                     .                          .   7189.552      2313.412     405.234   5335.558                      .                 .                          .                     .        579.198    6412.188    7243.044    7475.813    7189.551     .9174117  
    pe07       .5086909       .3602007                          .2833318           .3574226                       .                     .                          .                         .                              .                       .                            .                           .                                .             .5086909    .5501914     .527962    .5171242     .508691                 .                      .                     .                          .   9315.154      2640.088    427.7519   7020.759                      .                 .                          .                     .       646.5234    8406.494    9358.824    9693.303    9315.155     .9742088  
    pe10       .4769373        .317412                           .264305           .3159164                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4769373    .5211328    .4985847    .4873463     .476937                 .                      .                     .                          .   11640.47      2865.833     471.963   8565.717                      .                 .                          .                     .       753.2162    10721.46    11737.15    12169.03    11640.47     .9634323  
    pe13       .4542283       .2978191                          .2510265           .2938505                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4542283    .4985544    .4773089    .4656891    .4542282                 .                      .                     .                          .   13856.83      3814.946    516.8126   9873.938                      .                 .                          .                     .       962.4282    12999.58    14102.72    14571.11    13856.83     .9723448  
    pl86       .2708415              .                          .1453842                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .3670511           .           .           .                 .                      .                     .                          .   293925.4      39211.56           .          .                      .                 .                          .                     .       9954.392    247004.2           .           .           .     .9999123  
    pl92       .2621225              .                          .1467591                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .422164    .2999547    .2535923           .                 .                      .                     .                          .   3.30e+07             .     1328596          .                      .                 .                          .                     .              .    2.08e+07    2.65e+07    2.95e+07           .     .9999052  
    pl95       .3111315              .                          .1702111                  .                .1700618                     .                   .3433823                         .                       .3433895                       .                     .1702111                           .                         .1700618                    .    .5820963    .3613901    .3188748    .3295361                 .               .3434032                     .                   .3434137   6200.603      994.0898    252.8241          .               5186.561                 .                   5154.663                     .       233.3932     3703.73    5641.163    6088.567     5151.26     .9816583  
    pl99       .2872873              .                          .1577813                  .                .1580822                     .                      .3135                         .                       .3134134                       .                     .1577813                           .                         .1580822                    .    .4949419    .3198457    .2934244    .2882474                 .               .3135186                     .                   .3134358   12168.01      2041.938     290.904          .               10626.27                 .                   10544.39                     .       735.5303    9140.137    12911.22    13516.62    12061.97     .9937096  
    pl04       .3155539              .                          .1734403                  .                .1753458                     .                   .3450316                         .                       .3445488                       .                     .1734403                           .                         .1753459                    .    .5512443    .3589131    .3298197    .3176816                 .               .3450504                     .                   .3446034   15190.78      2804.218    498.1982          .               14532.56                 .                   14223.67                     .       828.5071       11871    16900.58    17630.86    15034.71     .9942941  
    pl07        .310966       .2296056                          .1706633           .2462551                .1708724              .3311671                    .345802                  .3269889                       .3456541                .2296056                     .1706633                    .2462551                         .1708724              .310966      .51234    .3442308    .3212097    .3098442          .3389887               .3458272              .3365671                   .3456908   19508.47      4568.759    800.5646   15449.29               19099.45          19099.45                   18758.94              18758.94       2952.866    16458.04    22115.87    22889.24    19438.52     .9932542  
    pl10       .3094752       .2205759                          .1705649           .2395574                .1708902              .3297642                   .3411779                  .3253927                       .3410255                .2205759                     .1705649                    .2395574                         .1708902             .3094752    .4944281    .3393431    .3184989     .309227          .3362124               .3412001              .3335077                   .3410543    25274.3      6477.984    910.8353      19082               24691.41          24691.41                   24327.96              24327.96       3990.493    21602.77    28226.61     29044.7    25214.46     .9936565  
    pl13       .3159042        .211857                          .1736625           .2304504                .1740789              .3382314                   .3464274                  .3342042                       .3462761                 .211857                     .1736625                    .2304504                         .1740789             .3159042    .5059163    .3454207    .3245355      .31606          .3433742               .3464468              .3409802                   .3462993   27735.27      4430.783    988.3005   20500.09               27589.66          27589.66                   27220.86              27220.86       4355.095    23707.61    30964.94     31853.3    27693.36     .9911134  
    ro95       .2870507       .2333677                          .1561713           .2242739                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2870507    .3825774           .           .           .                 .                      .                     .                          .    2545805        283033           .    2490448                      .                 .                          .                     .       283032.9     2435837           .           .           .     .9999707  
    ro97       .2838444       .2326644                          .1552992           .2123116                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2838444    .3787988           .           .           .                 .                      .                     .                          .    8209499       1051898           .    8202150                      .                 .                          .                     .        1051898     7619946           .           .           .            1  
    ru00       .4198807       .2256405                          .2284306           .2264286                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4198807    .5387049    .4273185    .4198809           .                 .                      .                     .                          .   27196.18      1334.852    2007.637    35657.8                      .                 .                          .                     .       1334.691     20754.6    26603.88    27196.19           .     .9112334  
    ru04       .3821463       .2263597                          .2111873           .2433142                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3821463    .5164476    .3939023    .3869466           .                 .                      .                     .                          .   75414.22             .    4952.081   68385.85                      .                 .                          .                     .        9785.01    57202.81    73736.95    75376.05           .     .8861939  
    ru10        .328904       .1941603                           .180272            .201747                       .                     .                          .                         .                              .                       .                            .                           .                                .              .328904    .4643032    .3500373    .3400323           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .8881027  
    ru13       .3505688              .                          .1925384                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4667117    .3805874    .3584829    .3505684                 .                      .                     .                          .   429075.9             .    11458.89          .               385925.7                 .                          .                     .              .    372341.3    444105.7    469607.4    429077.2            1  
    rs06       .3399919       .1591123                          .1887823           .1701309                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3399919    .4866741    .3511764    .3384434           .                 .                      .                     .                          .     216702      96214.23    4533.421   224371.6                      .                 .                          .                     .       35755.34    150373.3    209389.4    214496.1           .      .983102  
    rs10       .3224955        .165266                           .178148           .1727599                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3224955     .531712    .3433276    .3262924           .                 .                      .                     .                          .   326401.8      118430.6    4953.515   292868.9                      .                 .                          .                     .       46205.55    206646.7    316618.5    323828.3           .     .9901019  
    rs13       .3353425       .1534216                          .1828582           .1580906                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3353425    .5503631    .3589544    .3406204           .                 .                      .                     .                          .   393538.2      142648.5    6912.545   373682.3                      .                 .                          .                     .       58829.78    249991.7    379274.9    389333.7           .     .9816893  
    sk92       .1893501              .                          .1072551                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4041444           .           .           .                 .                      .                     .                          .   46902.96             .           .          .                      .                 .                          .                     .              .    37896.03           .           .           .     .9999581  
    sk96       .2497658              .                          .1400949                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4341591    .2958924    .2494281           .                 .                      .                     .                          .      76566             .    315.2162          .                      .                 .                          .                     .              .    55831.08     70101.3    76472.84           .            1  
    sk04       .2678619              .                          .1468931                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4547862    .3532589    .3292756    .2682148                 .                      .                     .                          .   152337.6      32505.83    99.27937          .                      .                 .                          .                     .       30701.01    191545.2    220595.3    231095.3    152123.1     .9981456  
    sk07       .2473164              .                          .1385491                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4172864    .3094023    .2944028    .2463595                 .                      .                     .                          .   214201.6         50314    1005.275          .                      .                 .                          .                     .       29966.59    247029.8      288654      297972    212729.9     .9991712  
    sk10       .2642846              .                          .1468266                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4329003    .3206073    .3003387    .2642875                 .                      .                     .                          .    8387.13      2206.594    44.49823          .                      .                 .                          .                     .       1305.963    9098.752    10795.59    11225.94    8386.615     .9995505  
    sk13       .2690324              .                          .1489036                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4293559    .3283579    .3095313    .2690551                 .                      .                     .                          .   9004.162      2172.838    46.68489          .                      .                 .                          .                     .       1344.643    10574.27    12324.95    12773.97    9003.721     .9991841  
