    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    ch02              66   47833.68   56197.65    7343.678   .0134057         .0134057                   .9982311                       .                     0  
    ch02              67   42927.31    56834.9    7825.282   .0559868         .0559868                   1.292328                       .                     0  
    ch02              68   41024.04   57485.14    10752.35          0                0                    1.14299                       .                     0  
    ch02              69   39770.95   58419.56    9247.115          0                0                   1.370978                       .                     0  
    ch02              70   35852.96   59102.38    7782.738          0                0                   1.070945                       .                     0  
    ch02              71   30891.42   59770.28    5857.686          0                0                   1.039319                       .                     0  
    ch02              72   40250.52   60559.01    9064.629          0                0                   1.243253                       .                     0  
    ch02              73   47591.49   61342.27    8290.363          0         .0543722                   1.111004                       .                     0  
    ch02              74   46334.88   62262.24    8465.071          0                0                   1.224824                       .                     0  
    ch02              75   43327.86   63063.36    9901.804          0                0                   1.366559                       .                     0  
    ch02              76   42348.78   64202.22    9693.439          0                0                   1.320429                       .                     0  
    ch02              77   36623.47   65179.77    6436.508          0                0                   1.203811                       .                     0  
    ch02              78   38181.02   66068.24    9307.839          0                0                   1.442467                       .                     0  
    ch02              79   43013.76    67016.6    10537.97          0                0                   1.419075                       .                     0  
    ch02              80   42983.61   68253.66     9119.16   .0182933         .0182933                   1.325798                       .                     0  
    ch02              81    40164.7   69558.44    8417.602          0                0                   1.343934                       .                     0  
    ch02              82   46881.56   70933.51    8922.645   .0076102         .0235349                   1.352697                       .                     0  
    ch02              83   45379.01   72256.77    8097.126          0                0                   1.254696                       .                     0  
    ch02              84    47029.2   73414.09    9341.889          0                0                   1.472067                       .                     0  
    ch02              85   40275.43   74926.01    6082.576          0                0                   1.129366                       .                     0  
    ch02              86   41117.68   76116.76    7631.905          0                0                   1.332525                       .                     0  
    ch02              87    44486.7   77389.28    7931.578          0                0                   1.416359                       .                     0  
    ch02              88   52474.65   78941.67     8518.86          0         .0213616                   1.200008                       .                     0  
    ch02              89   49779.07   81098.58    9607.321          0                0                   1.398729                       .                     0  
    ch02              90   49060.31   83379.65    8573.008          0                0                   1.313564                       .                     0  
    ch02              91   44884.71   85413.05    10301.09          0                0                    1.28799                       .                     0  
    ch02              92   47918.44   88262.59    7009.616          0                0                   1.291227                       .                     0  
    ch02              93   54058.13   90894.63    8214.327          0                0                   1.380687                       .                     0  
    ch02              94   51592.73   93452.02    8003.078          0         .0163835                   1.254112                       .                     0  
    ch02              95   57730.13   96799.27    8134.298          0                0                   1.432735                       .                     0  
    ch02              96   51548.07   100510.5     11439.4          0                0                   1.649733                       .                     0  
    ch02              97   50830.62   104759.9    8623.016          0                0                   1.571317                       .                     0  
    ch02              98   60458.06   114106.5    13365.41          0                0                   1.840469                       .                     0  
    ch02              99   52887.56   131969.6    10017.64          0                0                   1.828432                       .                     0  
    ch02             100   70454.09   229651.1    9672.205          0                0                   2.283596                       .                     0  
    ch04               1   28443.68   5784.436    6276.615   .5881651         .6643118                   .5972373                       .               .413619  
    ch04               2   23289.64   12584.41    7651.591   .0250664         .0621976                   .8799518                       .              .1766332  
    ch04               3   21443.94   16115.95    4952.283          0         .0270859                   .5881724                       .              .0172503  
    ch04               4   24895.07   17872.99    7219.516   .0293875         .0293875                   .7960266                       .              .0558976  
    ch04               5   22468.02   19445.49    6110.704          0         .0248593                   .7262945                       .                     0  
    ch04               6   24262.57   20877.02    7151.923          0                0                   .8442459                       .                     0  
    ch04               7    24449.2   21826.87     7600.31          0                0                   .8238876                       .                     0  
    ch04               8   23203.94   22723.22    7253.707          0                0                   .8313265                       .                     0  
    ch04               9   24334.06   23628.08    5433.872   .0322897         .0322897                   .6610645                       .                     0  
    ch04              10   29954.62    24389.6    9052.713   .0356017         .0654625                   .8441019                       .                     0  
    ch04              11   24677.57   25207.26    6590.017          0                0                   .8462522                       .                     0  
    ch04              12   27437.08    25732.8    6631.646          0                0                   .6647098                       .                     0  
    ch04              13   22765.74   26353.98     4925.99          0                0                   .7457011                       .                     0  
    ch04              14   23117.41   26883.36    6828.447          0                0                   .7140325                       .                     0  
    ch04              15    27816.4   27344.27    6917.648          0          .032586                   .7408636                       .                     0  
    ch04              16   25399.42   28066.72    5841.907          0                0                   1.052862                       .                     0  
    ch04              17    23423.5   28616.27    5866.847          0                0                   .8286735                       .                     0  
    ch04              18   27396.62   29126.78    7786.869          0                0                   .8533732                       .                     0  
    ch04              19   31556.14   30063.65     6444.41          0                0                   .9612724                       .                     0  
    ch04              20   23009.59   30762.61    5826.974          0                0                   .8070247                       .                     0  
    ch04              21   30929.07   31329.61    7745.281          0                0                   1.022236                       .                     0  
    ch04              22   27819.78   31785.33    6968.227          0                0                   .9462559                       .                     0  
    ch04              23   25072.79   32228.84     7346.92          0                0                   .7847378                       .                     0  
    ch04              24   39908.72   32792.31    8744.533   .1099636         .1099636                   1.001055                       .                     0  
    ch04              25   24437.77    33285.6    6522.515          0                0                   .7173797                       .                     0  
    ch04              26   27367.87   33761.24    7767.367          0                0                    .975997                       .                     0  
    ch04              27   35060.96    34248.5    8295.768          0                0                   .9755651                       .                     0  
    ch04              28   28677.09   34731.46    7618.787          0                0                   .8798159                       .                     0  
    ch04              29   29882.71   35254.77    5321.904      .0185            .0185                   .7951044                       .                     0  
    ch04              30   31068.46   35746.22    8122.496          0                0                   1.072563                       .                     0  
    ch04              31   29465.85   36169.75    5447.324          0                0                   .8538071                       .                     0  
    ch04              32   32118.14   36713.71    8128.215   .0200414         .0200414                   1.001728                       .                     0  
    ch04              33   31943.51   37242.35    9114.205          0                0                   .9201899                       .                     0  
    ch04              34   26752.32    37687.5    7401.703          0                0                   1.000846                       .                     0  
    ch04              35   43846.71   38264.71     8098.47   .0369994         .0369994                   1.456873                       .                     0  
    ch04              36   29656.93   38866.63    5743.124          0                0                   .9212647                       .                     0  
    ch04              37   26796.28   39258.21    5591.799          0                0                   .9481769                       .                     0  
    ch04              38   30891.12   39730.49    6914.336          0                0                   .9441626                       .                     0  
    ch04              39   34916.62   40216.23    5821.334          0                0                    .758172                       .                     0  
    ch04              40   32727.36   40547.84    8241.191          0                0                   1.023377                       .                     0  
    ch04              41   32084.98   41040.66    7634.627          0                0                   .9979057                       .                     0  
    ch04              42   27992.26    41465.6    6936.476          0                0                   .9738674                       .                     0  
    ch04              43   31410.28    41913.5    6637.573          0                0                   .9839602                       .                     0  
    ch04              44   30678.18   42316.55    6406.113          0                0                   .9818302                       .                     0  
    ch04              45   37654.43   42711.93      6377.1          0                0                   .9476691                       .                     0  
    ch04              46   41056.54   43178.84    7604.945          0                0                   1.077747                       .                     0  
    ch04              47   31019.09   43596.96    6912.638          0                0                   1.004757                       .                     0  
    ch04              48    39305.5   43988.39    7506.216          0                0                    1.03157                       .                     0  
    ch04              49   28125.44   44487.66    4885.869          0                0                   .8631278                       .                     0  
    ch04              50   51452.38   45179.02    20783.71   .0299969         .0299969                   1.165952                       .              .0299969  
    ch04              51   29029.87   45579.05    7717.974          0                0                   1.324523                       .                     0  
    ch04              52   34047.05   46032.24    5992.445          0                0                   .9998826                       .                     0  
    ch04              53   30900.14    46571.3    6541.507          0                0                   1.069298                       .                     0  
    ch04              54   34757.65   47270.87    9478.251          0                0                   1.109717                       .                     0  
    ch04              55   30564.34   48004.67    7516.789          0                0                   1.095707                       .                     0  
    ch04              56   31338.77   48483.78     6553.57          0         .0109292                   1.046501                       .                     0  
    ch04              57    34636.2   48905.79    7522.658          0                0                   1.149013                       .                     0  
    ch04              58   36733.47   49334.58    8457.764          0                0                   1.082698                       .                     0  
    ch04              59   41506.91    49801.4     6507.25          0         .0240969                   .9035774                       .                     0  
    ch04              60   34348.66   50271.98    7553.283          0                0                   1.070134                       .                     0  
    ch04              61   40572.41   51044.75     7345.22   .0112734         .0184628                   1.093187                       .                     0  
    ch04              62   36155.28   51639.14    8226.394          0                0                   1.259937                       .                     0  
    ch04              63   35647.24   52118.76    5940.846          0                0                    1.07625                       .                     0  
    ch04              64   37942.13   52823.47    8412.849          0                0                   1.263461                       .                     0  
    ch04              65   36728.38    53534.3    9462.428          0                0                   1.146044                       .                     0  
    ch04              66   32973.69   54041.73    8652.473          0                0                   1.071497                       .                     0  
    ch04              67   41635.43   54522.98    8684.863          0                0                   1.282607                       .                     0  
    ch04              68   40632.68   55203.91    8497.366          0                0                   1.073828                       .                     0  
    ch04              69   37214.83   55918.38    8602.738          0                0                   1.175097                       .                     0  
    ch04              70   38309.48   56603.96    6548.646          0                0                   1.078868                       .                     0  
    ch04              71   38380.95   57484.83    8168.725          0                0                   1.163419                       .                     0  
    ch04              72   41960.91   58265.17    9824.251          0                0                   1.363354                       .                     0  
    ch04              73   41206.93   59161.29    6314.494          0                0                   .8509374                       .                     0  
    ch04              74   41978.91   60278.32     8995.48          0                0                    1.28287                       .                     0  
    ch04              75   43505.39   61371.37    9003.941          0                0                   1.209304                       .                     0  
    ch04              76   48040.54   62220.57     8841.74          0                0                   1.165881                       .                     0  
    ch04              77   40489.05   63148.45    11711.63          0                0                   1.369889                       .                     0  
