    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    lu94       .2354091              .                          .1322396                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   974809.8             0    1979.572          0                      0                 0                          0                     0              0           0           0           0           0            1     .1820147             .             .             .             .                   .                        .                       .                            .  
    lu97       .2609836              .                          .1450756                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    1046103      88616.18    2914.506          0                      0                 0                          0                     0       88616.16           0           0           0           0     .9996964     .2224881             .             .             .             .                   .                        .                       .                            .  
    lu00       .2620628              .                           .146459                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    1187265             0    5263.032          0                      0                 0                          0                     0       109399.6           0           0           0           0     .9910305     .2171907             .             .             .             .                   .                        .                       .                            .  
    lu04       .2696034              .                          .1489718                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4540585    .3406187    .3098945    .2699889                 .                      .                     .                          .   36460.98             0    146.3135          0                      0                 0                          0                     0              0    38652.79    46237.77    49306.73    36418.68     .9996769     .2531315       1.30731      .4578112       .326435      .2535902                   .                        .                       .                            .  
    lu07       .2764404              .                          .1526334                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4573388    .3420313     .313656    .2764404                 .                      .                     .                          .   39382.91             0    232.9169          0                      0                 0                          0                     0       3817.767    43089.08    51355.48    54476.21    39382.91      .995389     .2543471       2.97528      .4615089      .3212428      .2543471                   .                        .                       .                            .  
    lu10        .270156              .                          .1513357                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4635501    .3433829    .3016799     .270156                 .                      .                     .                          .   41131.32             0    336.6103          0                      0                 0                          0                     0        4652.07    39529.72    49217.66    53054.32    41131.32     .9965066     .2493826      2.774634      .5287122       .295814      .2493826                   .                        .                       .                            .  
    lu13       .2793156              .                          .1561261                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4791231    .3579822    .3183756    .2793156                 .                      .                     .                          .   43495.58             0    426.4324          0                      0                 0                          0                     0              0    45465.91    56591.58    60469.68    43495.58     .9923158     .2832569      3.915501      .6114666      .3549616      .2832569                   .                        .                       .                            .  
    mx84        .432822              .                          .2373029                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .     252434      82233.08     12473.6          0                      0                 0                          0                     0       10691.46           0           0           0           0     .9977706     .6673914             .             .             .             .                   .                        .                       .                            .  
    mx89       .4761956              .                          .2538324                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    4941729       1158775    191090.8          0                      0                 0                          0                     0       138255.7           0           0           0           0     .9988823     .7262301             .             .             .             .                   .                        .                       .                            .  
    mx92         .50051              .                          .2694233                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    9872690       2641486    341389.4          0                      0                 0                          0                     0       367384.8           0           0           0           0     .9993453     .7976826             .             .             .             .                   .                        .                       .                            .  
    mx94       .5052167              .                          .2745851                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   11837.95      3489.177    383.8733          0                      0                 0                          0                     0       483.7158           0           0           0           0     .9990516     .8093233             .             .             .             .                   .                        .                       .                            .  
    mx96       .4913278              .                          .2655887                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   15986.37      4258.685    785.9178          0                      0                 0                          0                     0       618.6979           0           0           0           0     .9985223     .7705216             .             .             .             .                   .                        .                       .                            .  
    mx98       .5047129              .                          .2762175                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   24205.73      5574.483    1156.804          0                      0                 0                          0                     0       873.8073           0           0           0           0     .9975141     .9002458             .             .             .             .                   .                        .                       .                            .  
    mx00       .4991961              .                          .2737839                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   36524.14      8478.278    1825.388          0                      0                 0                          0                     0       1305.741           0           0           0           0     .9987741      .851153             .             .             .             .                   .                        .                       .                            .  
    mx02       .4748607              .                          .2599118                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   40440.42       9504.35    1571.124          0                      0                 0                          0                     0       1578.325           0           0           0           0      .999147     .7609445             .             .             .             .                   .                        .                       .                            .  
    mx04       .4710168              .                          .2560929                  .                .2480891                     .                   .4887058                         .                        .488991                       .                     .2560929                           .                         .2480891                    .           .           .           .           .                 .               .4887088                     .                   .4890098    46565.2      10757.69    1941.308          0               43095.37                 0                   40855.21                     0       1717.752           0           0           0           0     .9989924     .7672504             .             .             .             .                   .                 .8945413                       .                     .9011878  
    mx08       .4870208       .3138236                          .2648168           .3154311                 .262711              .5014859                   .5056256                  .5010796                       .5054094                .3138236                     .2648168                    .3154311                          .262711             .4870208           .           .           .           .          .5020022               .5056286              .5016248                    .505421   63904.96       11952.3    4747.472   41496.98               59089.16          58951.96                   55729.45              55700.51       4252.909           0           0           0           0     .9956833      .862479             .             .             .             .            .9650624                 1.025107                .9667421                     1.025105  
    mx10       .4613074         .33005                          .2518227           .3358191                .2505139              .4724475                   .4792465                  .4717769                       .4789722                  .33005                     .2518227                    .3358191                         .2505139             .4613074           .           .           .           .          .4730999               .4792496              .4724455                   .4789806   61320.79      14915.83    4815.706   47271.42               57106.18          56637.39                   55183.57              54957.83       5873.759           0           0           0           0     .9921772     .7979784             .             .             .             .            .8755943                 .9466837                .8863488                     .9408545  
    mx12       .4672011       .3495902                          .2538549           .3500469                .2508087              .4767614                   .4846416                  .4765204                        .484456                .3495902                     .2538549                    .3500469                         .2508087             .4672011           .           .           .           .          .4774061               .4846446              .4771979                   .4844614   70638.23      14250.17      6267.3    51415.5               68451.84          68095.78                   66242.98              66095.83       4854.486           0           0           0           0     .9908147     .7692205             .             .             .             .            .8338427                 .8676465                 .848928                     .8696506  
    nl83       .2516839              .                          .1402815                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2516839                 .                      .                     .                          .   21878.69      1194.649    104.4333          0                      0                 0                          0                     0       90.04646           0           0           0    21878.69     .9953174      .276417             .             .             .      .2764169                   .                        .                       .                            .  
    nl87       .2280105              .                          .1292704                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2280105                 .                      .                     .                          .    23916.6      332.1515    49.41118          0                      0                 0                          0                     0       25.03585           0           0           0     23916.6     .9876815     .2019825             .             .             .      .2019825                   .                        .                       .                            .  
    nl90       .2633117              .                          .1463912                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2647515                 .                      .                     .                          .   29928.68             0    145.8403          0                      0                 0                          0                     0              0           0           0           0    29605.54     .9888149     .3166528             .             .             .      .3195361                   .                        .                       .                            .  
    nl93       .2558431              .                            .14567                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2555039                 .                      .                     .                          .   30005.42             0    135.9782          0                      0                 0                          0                     0              0           0           0           0    29761.14     .9918059     .3470898             .             .             .      .3504232                   .                        .                       .                            .  
    nl04       .2635626              .                          .1460072                  .                       .                     .                   .2882067                         .                              .                       .                     .1460072                           .                                .                    .    .4450952     .335356    .2985389    .2637536                 .                .288217                     .                          .    21001.5             0    189.3541          0               19323.93                 0                          0                     0              0    27853.26    32864.17    34648.68    20984.13     .9953308     .2692488      3.760738      .8723938      .3434231      .2697168                   .                 .3178442                       .                            .  
    nl07        .274395              .                          .1513024                  .                       .                     .                   .3010615                         .                              .                       .                     .1513024                           .                                .                    .    .4739404    .3585312    .3263924    .2744633                 .               .3010732                     .                          .   24734.45             0    248.5286          0               22700.26                 0                          0                     0              0    31322.89     36959.3    38662.05    24728.61     .9961283     .2460669      3.613338      .7939051      .3601045      .2461601                   .                 .3196119                       .                            .  
    nl10       .2544014              .                           .143262                  .                       .                     .                   .2774121                         .                              .                       .                      .143262                           .                                .                    .    .4640893    .3446945    .3069345    .2544656                 .               .2774235                     .                          .   25062.06             0    239.9472          0               22620.23                 0                          0                     0              0    32128.58    38406.18    40526.66    25056.53     .9959264     .2208081      3.894571      1.031984      .3320068      .2209201                   .                 .2703658                       .                            .  
    nl13        .261478              .                          .1463904                  .                       .                     .                   .2849945                         .                              .                       .                     .1463904                           .                                .                    .    .4779246    .3567604    .3186388    .2615216                 .               .2850062                     .                          .   25774.52             0    301.4263          0               23241.79                 0                          0                     0              0    32533.22    39251.43    41422.42    25772.09     .9962736     .2491373      4.507394      1.224615       .372905      .2491906                   .                 .3233899                       .                            .  
    no79       .2233972              .                          .1265657                  .                .1242539                     .                   .2549344                         .                       .2554103                       .                     .1265657                           .                         .1242539                    .           .           .           .    .2233352                 .               .2549728                     .                   .2567925   45642.88      740.2768    498.3097          0               42218.76                 0                   40833.36                     0       55.79822           0           0           0     45572.9     .9971915     .2055394             .             .             .      .2059115                   .                 .2775277                       .                     .2708897  
    no86       .2337328              .                          .1313393                  .                       .                     .                   .2782018                         .                              .                       .                     .1313393                           .                                .                    .           .           .           .    .2242209                 .               .2782763                     .                          .   111857.9             0    595.9725          0               112565.4                 0                          0                     0              0           0           0           0    107247.5     .9987886     .2103633             .             .             .      .1976987                   .                 .3469071                       .                            .  
    no91       .2314608              .                          .1305867                  .                 .125455                     .                   .2639454                         .                       .2651298                       .                     .1305867                           .                          .125455                    .           .           .           .    .2312712                 .               .2639907                     .                   .2652886   151063.4      1646.675    894.2784          0               141318.9                 0                   135259.3                     0       124.1178           0           0           0    150773.5      .998033     .2244346             .             .             .      .2253567                   .                  .288272                       .                     .3041061  
    no95       .2413543              .                          .1347738                  .                .1301915                     .                   .2814338                         .                       .2826715                       .                     .1347738                           .                         .1301915                    .           .           .           .    .2402439                 .               .2814768                     .                   .2828263   162912.6      1927.388    1347.361          0               151014.5                 0                   145346.9                     0       145.2765           0           0           0    162648.8     .9977811     .2585194             .             .             .       .257473                   .                 .3202263                       .                     .3323967  
    no00       .2590573              .                           .140331                  .                .1379324                     .                   .3038129                         .                       .3042684                       .                      .140331                           .                         .1379324                    .    .4396645     .338413    .3052043    .2589971                 .               .3038592                     .                   .3044038     221560      2127.702    1600.493          0               202706.3                 0                   196285.6                     0       160.3751    266960.8    304051.2    322749.2      221350     .9975199     .3034881      4.656996      1.287957      .4173716      .3032263                   .                 .3400687                       .                     .3505104  
    no04       .2816497              .                          .1452287                  .                .1408398                     .                   .3229767                         .                       .3237792                       .                     .1452287                           .                         .1408398                    .    .4782079    .3737814    .3190058    .2814992                 .               .3230061                     .                   .3239206   264268.3      2121.474    175.5889          0               232810.5                 0                   223940.1                     0       159.9057    300653.9      344967    380980.6    263970.8     .9981881     .2894566      6.601141      2.443849      .3990058      .2890886                   .                 .3755647                       .                     .3705413  
    no07       .2448663              .                           .137887                  .                       .                     .                    .283338                         .                              .                       .                      .137887                           .                                .                    .    .4434373    .3401271    .2975734    .2448648                 .               .2833778                     .                          .   301176.2             0           0          0                 282667                 0                          0                     0              0      350739    403916.5    441009.7    301176.7     .9974767     .3919339       4.86758      1.858044      .5120932      .3919233                   .                 .3533013                       .                            .  
    no10       .2480301              .                           .138623                  .                       .                     .                   .2810463                         .                              .                       .                      .138623                           .                                .                    .     .454916    .3394437    .3015226    .2480951                 .               .2810757                     .                          .   342486.1             0           0          0               309307.1                 0                          0                     0              0    395695.8    464730.3    502976.7    342527.2     .9964281     .4567661      5.542138      1.803919      .5827245      .4566528                   .                 .3516528                       .                            .  
    no13        .249955              .                          .1411848                  .                       .                     .                   .2800808                         .                              .                       .                     .1411848                           .                                .                    .    .4507438    .3349691    .3033961    .2499615                 .               .2801077                     .                          .   387624.1             0           0          0               329862.8                 0                          0                     0              0    449575.1    533678.9    570460.1    387628.2     .9964275     .4754494      5.699732      1.917103      .6032798      .4754342                   .                 .3470737                       .                            .  
    pa07       .4867704              .                          .2699064                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4867722                 .                      .                     .                          .    4420.93             0    210.6285          0                      0                 0                          0                     0              0           0           0           0    4420.898     .9909047     .9235733             .             .             .      .9235738                   .                        .                       .                            .  
    pa10        .479874              .                            .26415                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4798755                 .                      .                     .                          .   5380.104             0    291.9829          0                      0                 0                          0                     0       106.2006           0           0           0    5380.083     .9955493     .8960131             .             .             .      .8960161                   .                        .                       .                            .  
    pa13       .4716879              .                          .2607902                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4716891                 .                      .                     .                          .   7048.523             0    359.6126          0                      0                 0                          0                     0       157.8859           0           0           0    7048.506     .9877303     .8442462             .             .             .      .8442481                   .                        .                       .                            .  
    py10        .508716              .                           .270054                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.02e+07             0    857714.9          0                      0                 0                          0                     0              0           0           0           0           0     .9975271     .9309402             .             .             .             .                   .                        .                       .                            .  
    py13       .4776103              .                          .2604671                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.70e+07             0    970290.3          0                      0                 0                          0                     0              0           0           0           0           0     .9913562     .8511044             .             .             .             .                   .                        .                       .                            .  
    pe04       .5357115       .3764104                          .3005219             .36994                       .                     .                          .                         .                              .                       .                            .                           .                                .             .5357115           .           .           .    .5357116                 .                      .                     .                          .   7189.552      2313.412     405.234   5335.558                      0                 0                          0                     0        579.198           0           0           0    7189.551     .9174117     1.558696             .             .             .      1.558716                   .                        .                       .                            .  
    pe07        .508691       .3602007                          .2833318           .3574226                       .                     .                          .                         .                              .                       .                            .                           .                                .              .508691           .           .           .     .508691                 .                      .                     .                          .   9315.154      2640.088    427.7519   7020.759                      0                 0                          0                     0       646.5234           0           0           0    9315.155     .9742088     1.264505             .             .             .      1.264488                   .                        .                       .                            .  
    pe10       .4769373        .317412                           .264305           .3159164                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4769373           .           .           .     .476937                 .                      .                     .                          .   11640.47      2865.833     471.963   8565.717                      0                 0                          0                     0       753.2162           0           0           0    11640.47     .9634323     1.176504             .             .             .      1.176494                   .                        .                       .                            .  
    pe13       .4542283       .2978192                          .2510265           .2938505                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4542283           .           .           .    .4542282                 .                      .                     .                          .   13856.83      3814.946    516.8126   9873.938                      0                 0                          0                     0       962.4282           0           0           0    13856.83     .9723448     1.057263             .             .             .      1.057262                   .                        .                       .                            .  
    pl86       .2708415              .                          .1453842                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   293925.4      39211.56           0          0                      0                 0                          0                     0       9954.392           0           0           0           0     .9999123     .2564801             .             .             .             .                   .                        .                       .                            .  
    pl92       .2621225              .                          .1467591                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   3.30e+07             0     1328596          0                      0                 0                          0                     0              0           0           0           0           0     .9999052     .2309919             .             .             .             .                   .                        .                       .                            .  
    pl95       .3111315              .                          .1702111                  .                 .170069                     .                   .3434443                         .                       .3434615                       .                     .1702111                           .                          .170069                    .           .           .           .    .3295361                 .               .3434652                     .                   .3434854   6200.603      994.0898    252.8241          0               5194.669                 0                    5164.24                     0       233.3932           0           0           0     5151.26     .9816583      .361003             .             .             .      .4048134                   .                 .4485041                       .                      .447764  
    pl99       .2872873              .                          .1577813                  .                .1580665                     .                   .3135229                         .                        .313452                       .                     .1577813                           .                         .1580665                    .           .           .           .    .2882474                 .               .3135416                     .                   .3134741   12168.01      2041.938     290.904          0               10633.99                 0                   10556.29                     0       735.5303           0           0           0    12061.97     .9937096     .2970687             .             .             .      .2998817                   .                 .3532079                       .                     .3536208  
    pl04       .3155539              .                          .1734403                  .                .1752592                     .                   .3451104                         .                       .3446782                       .                     .1734403                           .                         .1752592                    .           .           .           .    .3176816                 .               .3451292                     .                     .34473   15190.78      2804.218    498.1982          0                14564.7                 0                   14268.92                     0       828.5071           0           0           0    15034.71     .9942941     .3560391             .             .             .      .3589363                   .                 .4379027                       .                     .4325636  
    pl07        .310966       .2296056                          .1706633           .2462551                .1708646              .3310239                   .3457796                  .3270304                       .3456626                .2296056                     .1706633                    .2462551                         .1708646              .310966           .           .           .    .3098442          .3387365               .3458048              .3366565                   .3456985   19508.47             0    800.5646   15449.29               19089.61          18990.85                   18761.78              18797.88       2952.866           0           0           0    19438.52     .9932542     .3456244             .             .             .      .3448088            .3865736                 .4207523                .3801913                     .4221903  
    pl10       .3094752       .2205759                          .1705649           .2395574                .1708793              .3296349                   .3411937                  .3254381                       .3410628                .2205759                     .1705649                    .2395574                         .1708793             .3094752           .           .           .     .309227          .3360032                .341216              .3335984                   .3410913    25274.3             0    910.8353      19082               24701.46          24563.21                   24349.87              24384.55       3990.493           0           0           0    25214.46     .9936565     .3344282             .             .             .      .3346835            .3841614                 .4175619                .3720079                     .4179728  
