    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    au10              37   27167.53   34150.49    3014.601          0                0                   .8100834                24702.63                     0  
    au10              38   30701.63   34747.85    4222.912          0                0                   .8506464                25416.87                     0  
    au10              39   31900.24   35330.13    4497.556          0                0                   .8334657                24725.59                     0  
    au10              40   29231.35      35858    3223.778          0                0                   1.050523                 32373.5                     0  
    au10              41    27172.4   36432.98    3783.192          0                0                   .9733024                29600.14                     0  
    au10              42    30546.9   37040.88    4851.663          0                0                   .9656993                28826.12                     0  
    au10              43   30631.39   37642.52    4144.519          0                0                   .9798728                29633.97                     0  
    au10              44   30620.08   38073.02    3902.007          0                0                   1.097447                33555.44                     0  
    au10              45      29626   38543.68    3509.194          0                0                   1.064382                 32680.5                     0  
    au10              46   34160.09   39099.25    4368.308          0                0                   .8070538                23935.49                     0  
    au10              47   31541.42   39715.95    4271.428          0         .0028281                   1.210258                37020.39                     0  
    au10              48   29695.49    40463.9    3437.313          0                0                   1.210896                37453.36                     0  
    au10              49   32508.74      41246    3049.217          0                0                   1.148362                35623.27                     0  
    au10              50   35706.45   41871.46    4146.544          0                0                   1.412176                43610.86                     0  
    au10              51   33376.74   42619.48    4382.367          0                0                   1.167662                35588.28                     0  
    au10              52   33263.41   43334.77    3740.574          0                0                   1.337893                 41409.7                     0  
    au10              53   29759.27   43944.89    3055.845          0                0                   1.274449                39696.83                     0  
    au10              54    37962.3   44463.08    4591.452          0                0                   1.363175                41806.56                     0  
    au10              55   32091.95   45082.44    3096.967          0                0                   1.098841                33998.47                     0  
    au10              56   34677.73    45673.6    3589.909          0                0                   1.084653                33296.03                     0  
    au10              57    36619.6   46472.54    4134.059          0                0                   1.287879                39598.07                     0  
    au10              58   36104.66   47220.09    3061.631          0                0                   .9914147                30542.47                     0  
    au10              59   41724.87   48026.17    5509.379          0                0                   1.352038                40992.69                     0  
    au10              60   36902.94   48950.98    2923.458          0                0                   1.240429                38662.27                     0  
    au10              61   33571.33   49574.38    2183.511          0                0                   1.245332                39186.59                     0  
    au10              62   36656.73   50361.29    4327.125          0                0                   1.392793                42894.85                     0  
    au10              63   40734.41   51237.36    4250.721          0                0                   1.198621                36654.36                     0  
    au10              64   40128.15   52224.71    3586.053          0                0                    1.39818                43435.38                     0  
    au10              65   41246.52   53011.67    3851.596          0                0                   1.341691                41477.63                     0  
    au10              66    40080.8   53766.27    2643.668          0                0                   1.254496                39255.42                     0  
    au10              67   40836.94   54641.92    5399.154          0                0                   1.357239                41215.33                     0  
    au10              68    46201.5      55500    7988.821          0         .0049169                    1.05339                30110.66                     0  
    au10              69    41871.6   56342.49    5257.949          0                0                   1.285135                38953.78                     0  
    au10              70   43903.98   57344.23    3842.815          0                0                   1.347059                41655.53                     0  
    au10              71    41796.7   58263.38    3330.889          0                0                   1.297744                40314.07                     0  
    au10              72   38742.83   59184.21    3550.891          0                0                   1.513896                47194.29                     0  
    au10              73   38666.01   60361.59    4287.576          0         .0012494                   .9322879                28024.66                     0  
    au10              74   39081.17   61372.87     3500.58          0                0                   1.358003                42178.59                     0  
    au10              75   40356.43      62370     3994.38          0                0                   1.553791                48264.99                     0  
    au10              76   42787.69   63160.23    2162.646          0                0                   1.489339                47086.51                     0  
    au10              77   43030.29   64019.36    4225.695          0                0                   1.416754                43719.76                     0  
    au10              78   47178.93   64997.68    4503.884          0                0                   1.596168                49383.33                     0  
    au10              79    50252.6   66328.51    5192.763          0                0                   1.356856                41304.99                     0  
    au10              80   45474.38   67477.52    4441.265          0                0                   1.471473                45382.43                     0  
    au10              81   47791.85   68864.64    2681.251          0                0                   1.628834                51340.54                     0  
    au10              82   42248.46   70129.97    4270.744          0                0                   1.438545                44402.07                     0  
    au10              83   41164.79   71144.88     5655.94          0                0                   1.675008                51362.98                     0  
    au10              84   47680.03   72433.31    4978.277          0                0                   1.588186                48890.74                     0  
    au10              85   51057.42   74076.77    2787.358          0                0                   1.735564                54739.02                     0  
    au10              86   47455.61   76013.77    3628.109          0                0                   1.855828                58211.96                     0  
    au10              87   53797.82   78000.48    3451.349          0                0                   1.481367                46191.69                     0  
    au10              88   49852.91   80384.02     4543.66          0                0                   1.746556                54226.25                     0  
    au10              89   47511.75   82663.35    4486.525          0                0                   1.929227                60160.89                     0  
    au10              90   59106.29   84945.91    4414.619          0                0                   1.878021                58540.74                     0  
    au10              91   49412.38   87762.45    5035.191          0                0                   1.941139                60274.82                     0  
    au10              92   56899.71   90451.13    5615.333          0                0                   1.976932                61145.34                     0  
    au10              93   56231.64   94573.13    3853.445          0                0                   1.853106                58012.58                     0  
    au10              94   60234.11   98911.97    8592.665          0                0                   1.963691                59245.41                     0  
    au10              95   58698.14   103785.7    5294.959          0                0                   1.916044                   59335                     0  
    au10              96   61742.55   109510.4    5192.188          0                0                   2.194899                68402.15                     0  
    au10              97   67806.57   117584.5    3602.783          0                0                   2.159643                68047.91                     0  
    au10              98   70085.35   128707.8    4534.058          0                0                   2.166268                67801.75                     0  
    au10              99    69893.5     149507     3998.64          0                0                   2.644007                83513.43                     0  
    au10             100   99790.33   258800.3    3845.249          0                0                   3.626646                115361.4                     0  
    be97               1          .   71653.67    40298.71          1                1                   .6897467                285495.8               .586888  
    be97               2          .   176321.4    41079.36          1                1                   .6425598                264230.7              .1030003  
    be97               3          .   216717.7    34547.24          1                1                   .6659647                  277790              .0571114  
    be97               4          .   244147.7    19608.99          1                1                   .8034756                345966.9              .0714566  
    be97               5          .   256682.5    21892.04          1                1                   .8668514                372894.8                     0  
    be97               6          .   270664.8    42530.13          1                1                   .5113621                205458.2                     0  
    be97               7          .   279807.8    32931.29          1                1                   .6547365                  273613                     0  
    be97               8          .   293057.4    33562.87          1                1                   .6397269                  266661                     0  
    be97               9          .   304563.6    31539.56          1                1                   .7126201                299911.4                     0  
    be97              10          .   313658.3    26623.87          1                1                   .8100189                345424.5                     0  
    be97              11          .   324565.9     32260.7          1                1                   1.048085                448017.9                     0  
    be97              12          .   333944.8    46970.27          1                1                   .7908853                326984.8                     0  
    be97              13          .   344252.2    31025.22          1                1                   .7955533                336865.6                     0  
    be97              14          .     352980    27931.54          1                1                   .8711708                371846.3                     0  
    be97              15          .   359852.1    41319.45          1                1                   .6284098                  257851                     0  
    be97              16          .     368922    40552.14          1                1                   .8759843                367790.9                     0  
    be97              17          .   375842.3    58443.82          1                1                   1.011094                418814.7                     0  
    be97              18          .   382688.9    45183.33          1                1                   1.172223                496621.5                     0  
    be97              19          .     390701    46379.46          1                1                    .545038                218474.8                     0  
    be97              20          .   398367.4    64643.81          1                1                   .5869406                228067.2                     0  
    be97              21          .   407251.7    34457.38          1                1                   1.076424                459482.6                     0  
    be97              22          .     414153    33842.13          1                1                    .963904                409988.4                     0  
    be97              23          .   421596.8    40677.43          1                1                   1.086513                  460899                     0  
    be97              24          .   427914.5    36473.53          1                1                   .8089657                340130.9                     0  
    be97              25          .   434956.7    42127.97          1                1                   .9482498                398999.6                     0  
    be97              26          .   440895.9    56889.72          1                1                   1.182664                495504.3                     0  
    be97              27          .   446813.8    40163.43          1                1                   1.001498                423527.6                     0  
    be97              28          .   451266.3    55992.41          1                1                   .9777058                405240.2                     0  
    be97              29          .   458017.5    53518.35          1                1                   .9269127                383974.3                     0  
    be97              30          .   463711.3    48388.91          1                1                   .6532729                265389.3                     0  
    be97              31          .     470004    41137.59          1                1                    .917617                385928.5                     0  
    be97              32          .   477397.6    49451.19          1                1                   .8143042                336132.9                     0  
    be97              33          .   482499.1    46659.64          1                1                   .9328467                  389962                     0  
    be97              34          .   486601.1    38517.62          1                1                   .9105208                384072.2                     0  
    be97              35          .   493616.9    49153.36          1                1                   1.069846                449368.7                     0  
    be97              36          .   500188.9    36412.52          1                1                   .8821119                372531.6                     0  
    be97              37          .   505690.4    46574.64          1                1                   .9703152                406585.3                     0  
    be97              38          .     512288     43412.9          1                1                   .9374924                393609.3                     0  
    be97              39          .   519309.3    41089.32          1                1                   .9875557                416903.5                     0  
    be97              40          .   524769.2    45607.62          1                1                   1.037237                436675.5                     0  
    be97              41          .   531690.1     33506.5          1                1                   1.013191                431965.1                     0  
    be97              42          .   538630.8    64192.26          1                1                   1.012118                416450.4                     0  
    be97              43          .   545429.4    53024.61          1                1                   1.043935                436004.5                     0  
    be97              44          .   551627.3     49763.3          1                1                   1.213787                  512771                     0  
    be97              45          .   557896.9    43487.83          1                1                   1.052808                444605.3                     0  
    be97              46          .   564248.9    43799.95          1                1                   .9537587                400618.2                     0  
    be97              47          .   571598.8     63891.4          1                1                   1.063158                439185.7                     0  
    be97              48          .   579240.3    47960.33          1                1                   1.121813                472951.6                     0  
    be97              49          .   586466.9    66450.36          1                1                   1.196878                  497109                     0  
    be97              50          .   594563.9     45773.3          1                1                   1.240031                526340.4                     0  
    be97              51          .   602047.3    54804.54          1                1                   1.082424                452165.4                     0  
    be97              52          .   610356.8     48751.7          1                1                   1.428781                608412.2                     0  
    be97              53          .   617659.6    66128.47          1                1                    1.15624                479282.4                     0  
    be97              54          .   625788.5    45318.14          1                1                   1.132782                479100.7                     0  
    be97              55          .   633242.1     51326.5          1                1                   1.394293                591887.6                     0  
    be97              56          .   641955.9    49752.54          1                1                    1.22387                517238.3                     0  
    be97              57          .   650483.1       54552          1                1                   1.042786                434747.6                     0  
    be97              58          .   657016.7    49946.49          1                1                   1.415819                602090.1                     0  
    be97              59          .   663613.9    56591.21          1                1                   1.063998                443135.4                     0  
    be97              60          .   671800.1    56983.99          1                1                   1.126256                470495.1                     0  
    be97              61          .   679153.2    52681.32          1                1                   1.203038                506583.7                     0  
    be97              62          .     689005    59291.74          1                1                   1.223966                512605.2                     0  
    be97              63          .   696085.8    56052.29          1                1                   1.138096                476191.5                     0  
    be97              64          .   702202.2    60212.38          1                1                   1.389428                585379.2                     0  
    be97              65          .   710509.3    60120.07          1                1                   1.192185                498134.6                     0  
    be97              66          .   719421.6    65684.41          1                1                   1.331444                557036.8                     0  
    be97              67          .     727575    77087.84          1                1                   1.177663                483392.1                     0  
    be97              68          .   735027.9    67480.19          1                1                   1.340787                560291.3                     0  
    be97              69          .   744326.3     62750.4          1                1                   1.243848                519709.2                     0  
    be97              70          .   753994.8       59502          1                1                   1.166336                486998.4                     0  
    be97              71          .   760611.4    49906.06          1                1                    1.23385                521579.8                     0  
    be97              72          .   767402.8     52196.1          1                1                     1.5771                672362.4                     0  
    be97              73          .   774808.1    58936.18          1                1                   1.506493                637811.9                     0  
    be97              74          .   785370.9    65298.72          1                1                   1.583804                668907.4                     0  
    be97              75          .   794315.9    63312.37          1                1                   1.312604                549861.3                     0  
    be97              76          .   803492.1    65345.42          1                1                   1.546801                  652509                     0  
    be97              77          .   813497.9    55002.43          1                1                     1.3274                560482.4                     0  
