    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    it98       .3421955       .1577514                          .2060608                  .                       .              .3730755                   .3652374                         .                              .                .1577514                     .2060608                           .                                .             .3421955           .           .           .           .          .3753049               .3714757                     .                          .   2.54e+07             0    169367.8   1.40e+07               2.19e+07          2.17e+07                          0                     0              0           0           0           0           0     .9904941     .5610579             .             .             .             .            .5618654                 .5677282                       .                            .  
    it00       .3290766       .1582466                          .2007434                  .                       .              .3600989                   .3525487                         .                              .                .1582466                     .2007434                           .                                .             .3290766           .           .           .           .          .3618822               .3597084                     .                          .   2.68e+07             0    191332.6   1.53e+07               2.38e+07          2.37e+07                          0                     0              0           0           0           0           0     .9913632     .4695844             .             .             .             .              .52362                 .5538766                       .                            .  
    it04       .3338652       .1603363                            .19001                  .                       .               .361925                   .3574301                         .                              .                .1603363                       .19001                           .                                .             .3338652    .5027299    .4051245    .3978862    .3338652          .3636135               .3633174                     .                          .   15566.56             0    106.8745    9306.25               13366.75          13218.66                          0                     0              0    21364.26    25229.83    25468.86    15566.56      .998406     .4390389      2.467551       .728256      .6084774      .4390389            .4648603                 .5175976                       .                            .  
    it08       .3219389       .1515082                          .2015986                  .                       .              .3493828                   .3414254                         .                              .                .1515082                     .2015986                           .                                .             .3219389    .4761657    .3828324     .375246    .3219388          .3506484               .3480473                     .                          .    17472.7             0    106.1832   10186.47               14944.32          14872.66                          0                     0              0    23347.29     27988.6     28251.5    17472.69     .9923446      .470717      2.225249      .7698216      .6190566      .4707168            .4262831                 .4431885                       .                            .  
    it10       .3195734       .1645765                          .1898998                  .                       .              .3466787                     .34244                         .                              .                .1645765                     .1898998                           .                                .             .3195734    .4822906    .3861425    .3778926    .3195735          .3481374               .3498653                     .                          .   17264.32             0    104.3368   10579.25               15331.52          15223.22                          0                     0              0    23367.78    28016.36    28327.43    17264.31     .9938298     .6455247      2.848662      .9423849       .829915       .645525            .4805797                 .5163376                       .                            .  
    it14       .3203682       .1700626                          .1906343           .1932278                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3203682    .4913084    .3968923     .386634    .3203683                 .                      .                     .                          .   16807.31      5801.582     86.1905   10068.16                      0                 0                          0                     0       2007.721    22452.95    27221.65    27592.07    16807.31     .9814066     .6409434      2.536053      1.063806      .8471453      .6409434                   .                        .                       .                            .  
    lt10       .3231812              .                          .1831837                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3231839                 .                      .                     .                          .   18078.19             0    180.0963          0               16438.08                 0                          0                     0              0           0           0           0    18077.86     .9643148     .4522542             .             .             .      .4522466                   .                        .                       .                            .  
    lt13       .3481252              .                          .2119585                  .                .2124738                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3481303                 .                      .                     .                          .   23618.49      5538.733    223.5705          0               22925.11                 0                   22832.02                     0       3077.525           0           0           0    23618.27     .9892145     .4409919             .             .             .      .4409924                   .                        .                       .                            .  
    lu85       .2356787              .                          .1336711                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   518813.8             0    1356.401          0                      0                 0                          0                     0              0           0           0           0           0     .9995285     .1873078             .             .             .             .                   .                        .                       .                            .  
    lu91       .2387523              .                           .181006                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   834732.9             0    1351.224          0                      0                 0                          0                     0              0           0           0           0           0            1     .1797494             .             .             .             .                   .                        .                       .                            .  
    lu94       .2354091              .                          .1524594                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   974809.8             0    1979.572          0                      0                 0                          0                     0              0           0           0           0           0            1     .1820147             .             .             .             .                   .                        .                       .                            .  
    lu97       .2609836              .                          .1638003                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    1046103      88616.18    2914.506          0                      0                 0                          0                     0       88616.16           0           0           0           0     .9996964     .2224881             .             .             .             .                   .                        .                       .                            .  
    lu00       .2620628              .                           .161613                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    1187265             0    5263.032          0                      0                 0                          0                     0       109399.6           0           0           0           0     .9910305     .2171907             .             .             .             .                   .                        .                       .                            .  
    lu04       .2696034              .                          .1829386                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4540585    .3406187    .3098945    .2699889                 .                      .                     .                          .   36460.98             0    146.3135          0                      0                 0                          0                     0              0    38652.79    46237.77    49306.73    36418.68     .9996769     .2531315       1.30731      .4578112       .326435      .2535902                   .                        .                       .                            .  
    lu07       .2764404              .                          .1526184                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4573388    .3420313     .313656    .2764404                 .                      .                     .                          .   39382.91             0    232.9169          0                      0                 0                          0                     0       3817.767    43089.08    51355.48    54476.21    39382.91      .995389     .2543471       2.97528      .4615089      .3212428      .2543471                   .                        .                       .                            .  
    lu10        .270156              .                          .1771899                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4635501    .3433829    .3016799     .270156                 .                      .                     .                          .   41131.32             0    336.6103          0                      0                 0                          0                     0        4652.07    39529.72    49217.66    53054.32    41131.32     .9965066     .2493826      2.774634      .5287122       .295814      .2493826                   .                        .                       .                            .  
    lu13       .2793156              .                          .1611487                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4791231    .3579822    .3183756    .2793156                 .                      .                     .                          .   43495.58             0    426.4324          0                      0                 0                          0                     0              0    45465.91    56591.58    60469.68    43495.58     .9923158     .2832569      3.915501      .6114666      .3549616      .2832569                   .                        .                       .                            .  
    mx84        .432822              .                          .2502212                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .     252434      82233.08     12473.6          0                      0                 0                          0                     0       10691.46           0           0           0           0     .9977706     .6673914             .             .             .             .                   .                        .                       .                            .  
    mx89       .4761956              .                          .2687656                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    4941729       1158775    191090.8          0                      0                 0                          0                     0       138255.7           0           0           0           0     .9988823     .7262301             .             .             .             .                   .                        .                       .                            .  
    mx92         .50051              .                          .2949022                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    9872690       2641486    341389.4          0                      0                 0                          0                     0       367384.8           0           0           0           0     .9993453     .7976826             .             .             .             .                   .                        .                       .                            .  
    mx94       .5052167              .                          .3073105                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   11837.95      3489.177    383.8733          0                      0                 0                          0                     0       483.7158           0           0           0           0     .9990516     .8093233             .             .             .             .                   .                        .                       .                            .  
    mx96       .4913278              .                          .2824185                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   15986.37      4258.685    785.9178          0                      0                 0                          0                     0       618.6979           0           0           0           0     .9985223     .7705216             .             .             .             .                   .                        .                       .                            .  
    mx98       .5047129              .                          .3067738                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   24205.73      5574.483    1156.804          0                      0                 0                          0                     0       873.8073           0           0           0           0     .9975141     .9002458             .             .             .             .                   .                        .                       .                            .  
    mx00       .4991961              .                          .2868976                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   36524.14      8478.278    1825.388          0                      0                 0                          0                     0       1305.741           0           0           0           0     .9987741      .851153             .             .             .             .                   .                        .                       .                            .  
    mx02       .4748607              .                          .2778484                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   40440.42       9504.35    1571.124          0                      0                 0                          0                     0       1578.325           0           0           0           0      .999147     .7609445             .             .             .             .                   .                        .                       .                            .  
    mx04       .4710168              .                          .2820729                  .                .2754112                     .                   .4863702                         .                       .4865774                       .                     .2820729                           .                         .2754112                    .           .           .           .           .                 .               .4877019                     .                   .4880107    46565.2      10757.69    1941.308          0               42589.77                 0                   40349.62                     0       1717.752           0           0           0           0     .9989924     .7672504             .             .             .             .                   .                  .905474                       .                      .916835  
    mx08       .4870208       .3138236                          .2913154           .3154311                .2908028              .5014859                   .5032651                  .5010796                       .5029591                .3138236                     .2913154                    .3154311                         .2908028             .4870208           .           .           .           .          .5020022                .504642              .5016248                   .5044464   63904.96       11952.3    4747.472   41496.98               58617.13          58951.96                   55257.42              55700.51       4252.909           0           0           0           0     .9956833      .862479             .             .             .             .            .9650624                 1.001836                .9667421                     1.013872  
    mx10       .4613074         .33005                          .2709137           .3358191                .2702649              .4724475                   .4774754                  .4717769                       .4771788                  .33005                     .2709137                    .3358191                         .2702649             .4613074           .           .           .           .          .4730999               .4789227              .4724455                   .4786649   61320.79      14915.83    4815.706   47271.42               56666.29          56637.39                   54743.67              54957.83       5873.759           0           0           0           0     .9921772     .7979784             .             .             .             .            .8755943                 .9397594                .8863488                     .9432642  
    mx12       .4672011       .3495902                          .2739799           .3500469                .2715901              .4767614                   .4828947                  .4765204                       .4826953                .3495902                     .2739799                    .3500469                         .2715901             .4672011           .           .           .           .          .4774061               .4841491              .4771979                   .4839728   70638.23      14250.17      6267.3    51415.5               68044.08          68095.78                   65835.22              66095.83       4854.486           0           0           0           0     .9908147     .7692205             .             .             .             .            .8338427                 .9110994                 .848928                     .9150957  
    nl83       .2516839              .                          .1443413                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2516839                 .                      .                     .                          .   21878.69      1194.649    104.4333          0                      0                 0                          0                     0       90.04646           0           0           0    21878.69     .9953174      .276417             .             .             .      .2764169                   .                        .                       .                            .  
    nl87       .2280105              .                          .1425435                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2280105                 .                      .                     .                          .    23916.6      332.1515    49.41118          0                      0                 0                          0                     0       25.03585           0           0           0     23916.6     .9876815     .2019825             .             .             .      .2019825                   .                        .                       .                            .  
    nl90       .2633117              .                          .1532872                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2647515                 .                      .                     .                          .   29928.68             0    145.8403          0                      0                 0                          0                     0              0           0           0           0    29605.54     .9888149     .3166528             .             .             .      .3195361                   .                        .                       .                            .  
    nl93       .2558431              .                          .1512279                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2555039                 .                      .                     .                          .   30005.42             0    135.9782          0                      0                 0                          0                     0              0           0           0           0    29761.14     .9918059     .3470898             .             .             .      .3504232                   .                        .                       .                            .  
    nl04       .2635626              .                          .1463796                  .                       .                     .                   .2880074                         .                              .                       .                     .1463796                           .                                .                    .    .4450952     .335356    .2985389    .2637536                 .               .3005171                     .                          .    21001.5             0    189.3541          0               19245.04                 0                          0                     0              0    27853.26    32864.17    34648.68    20984.13     .9953308     .2692488      3.760738      .8723938      .3434231      .2697168                   .                 .3933879                       .                            .  
    nl07        .274395              .                          .1647273                  .                       .                     .                   .2981815                         .                              .                       .                     .1647273                           .                                .                    .    .4739404    .3585312    .3263924    .2744633                 .                .312147                     .                          .   24734.45             0    248.5286          0               22722.45                 0                          0                     0              0    31322.89     36959.3    38662.05    24728.61     .9961283     .2460669      3.613338      .7939051      .3601045      .2461601                   .                 .4074905                       .                            .  
    nl10       .2544014              .                          .1536287                  .                       .                     .                   .2752476                         .                              .                       .                     .1536287                           .                                .                    .    .4640893    .3446945    .3069345    .2544656                 .               .2869844                     .                          .   25062.06             0    239.9472          0               22603.96                 0                          0                     0              0    32128.58    38406.18    40526.66    25056.53     .9959264     .2208081      3.894571      1.031984      .3320068      .2209201                   .                 .3090393                       .                            .  
    nl13        .261478              .                          .1601337                  .                       .                     .                   .2822019                         .                              .                       .                     .1601337                           .                                .                    .    .4779246    .3567604    .3186388    .2615216                 .               .2942769                     .                          .   25774.52             0    301.4263          0               23256.41                 0                          0                     0              0    32533.22    39251.43    41422.42    25772.09     .9962736     .2491373      4.507394      1.224615       .372905      .2491906                   .                 .3506394                       .                            .  
    no79       .2233972              .                          .1495203                  .                .1479788                     .                   .2472864                         .                       .2475701                       .                     .1495203                           .                         .1479788                    .           .           .           .    .2233352                 .               .2790947                     .                   .2819393   45642.88      740.2768    498.3097          0               41990.87                 0                   40605.47                     0       55.79822           0           0           0     45572.9     .9971915     .2055394             .             .             .      .2059115                   .                 .3435567                       .                     .3567449  
    no86       .2337328              .                          .1359577                  .                       .                     .                    .276082                         .                              .                       .                     .1359577                           .                                .                    .           .           .           .    .2242209                 .               .3226326                     .                          .   111857.9             0    595.9725          0               112354.6                 0                          0                     0              0           0           0           0    107247.5     .9987886     .2103633             .             .             .      .1976987                   .                 .4763918                       .                            .  
    no91       .2314608              .                          .1463456                  .                .1418977                     .                   .2586984                         .                       .2597212                       .                     .1463456                           .                         .1418977                    .           .           .           .    .2312712                 .               .2892903                     .                   .2920142   151063.4      1646.675    894.2784          0               140646.4                 0                   134586.8                     0       124.1178           0           0           0    150773.5      .998033     .2244346             .             .             .      .2253567                   .                 .3702843                       .                     .3791014  
    no95       .2413543              .                          .1433921                  .                 .139118                     .                   .2778743                         .                       .2790134                       .                     .1433921                           .                          .139118                    .           .           .           .    .2402439                 .               .3172934                     .                   .3203811   162912.6      1927.388    1347.361          0               150063.3                 0                   144395.7                     0       145.2765           0           0           0    162648.8     .9977811     .2585194             .             .             .       .257473                   .                 .4897298                       .                     .5032462  
    no00       .2590573              .                           .154947                  .                .1530303                     .                   .2984078                         .                       .2987416                       .                      .154947                           .                         .1530303                    .    .4396645     .338413    .3052043    .2589971                 .               .3389462                     .                   .3409144     221560      2127.702    1600.493          0               203098.5                 0                   196677.8                     0       160.3751    266960.8    304051.2    322749.2      221350     .9975199     .3034881      4.656996      1.287957      .4173716      .3032263                   .                 .4659645                       .                     .4852144  
    no04       .2816497              .                          .1555551                  .                .1515811                     .                   .3199193                         .                       .3206403                       .                     .1555551                           .                         .1515811                    .    .4782079    .3737814    .3190058    .2814992                 .               .3470882                     .                   .3491939   264268.3      2121.474    175.5889          0               233141.7                 0                   224271.4                     0       159.9057    300653.9      344967    380980.6    263970.8     .9981881     .2894566      6.601141      2.443849      .3990058      .2890886                   .                 .4461137                       .                     .4586499  
    no07       .2448663              .                           .149234                  .                       .                     .                   .2791933                         .                              .                       .                      .149234                           .                                .                    .    .4434373    .3401271    .2975734    .2448648                 .               .3149113                     .                          .   301176.2             0           0          0               282279.2                 0                          0                     0              0      350739    403916.5    441009.7    301176.7     .9974767     .3919339       4.86758      1.858044      .5120932      .3919233                   .                 .4558228                       .                            .  
    no10       .2480301              .                          .1506217                  .                       .                     .                   .2774011                         .                              .                       .                     .1506217                           .                                .                    .     .454916    .3394437    .3015226    .2480951                 .               .3033443                     .                          .   342486.1             0           0          0                 309110                 0                          0                     0              0    395695.8    464730.3    502976.7    342527.2     .9964281     .4567661      5.542138      1.803919      .5827245      .4566528                   .                  .413021                       .                            .  
    no13        .249955              .                          .1521504                  .                       .                     .                   .2770075                         .                              .                       .                     .1521504                           .                                .                    .    .4507438    .3349691    .3033961    .2499615                 .               .2989883                     .                          .   387624.1             0           0          0               329517.6                 0                          0                     0              0    449575.1    533678.9    570460.1    387628.2     .9964275     .4754494      5.699732      1.917103      .6032798      .4754342                   .                 .4088544                       .                            .  
    pa07       .4867704              .                          .2877833                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4867722                 .                      .                     .                          .    4420.93             0    210.6285          0                      0                 0                          0                     0              0           0           0           0    4420.898     .9909047     .9235733             .             .             .      .9235738                   .                        .                       .                            .  
    pa10        .479874              .                          .2846692                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4798755                 .                      .                     .                          .   5380.104             0    291.9829          0                      0                 0                          0                     0       106.2006           0           0           0    5380.083     .9955493     .8960131             .             .             .      .8960161                   .                        .                       .                            .  
    pa13       .4716879              .                          .2875991                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4716891                 .                      .                     .                          .   7048.523             0    359.6126          0                      0                 0                          0                     0       157.8859           0           0           0    7048.506     .9877303     .8442462             .             .             .      .8442481                   .                        .                       .                            .  
    py10        .508716              .                          .2712229                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.02e+07             0    857714.9          0                      0                 0                          0                     0              0           0           0           0           0     .9975271     .9309402             .             .             .             .                   .                        .                       .                            .  
    py13       .4776103              .                          .2866873                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.70e+07             0    970290.3          0                      0                 0                          0                     0              0           0           0           0           0     .9913562     .8511044             .             .             .             .                   .                        .                       .                            .  
    pe04       .5357115       .3764104                           .320575             .36994                       .                     .                          .                         .                              .                       .                            .                           .                                .             .5357115           .           .           .    .5357116                 .                      .                     .                          .   7189.552      2313.412     405.234   5335.558                      0                 0                          0                     0        579.198           0           0           0    7189.551     .9174117     1.558696             .             .             .      1.558716                   .                        .                       .                            .  
