   ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope  
    lu07       .2764404              .                          .1609221                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4573388    .3420313     .313656    .2764404                 .                      .                     .                          .   39382.91             0    232.9169          0                      0                 0                          0                     0       3817.767    43089.08    51355.48    54476.21    39382.91      .995389  
    lu10        .270156              .                          .1537784                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4635501    .3433829    .3016799     .270156                 .                      .                     .                          .   41131.32             0    336.6103          0                      0                 0                          0                     0        4652.07    39529.72    49217.66    53054.32    41131.32     .9965066  
    lu13         .27914              .                          .1585097                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4790401     .357854    .3181874      .27914                 .                      .                     .                          .   43470.98             0     426.629          0                      0                 0                          0                     0       4491.574    45422.87    56553.67    60428.96    43470.98     .9918586  
    mx84        .432822              .                          .2913958                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .     252434      82233.08     12473.6          0                      0                 0                          0                     0       10691.46           0           0           0           0     .9977706  
    mx89       .4761956              .                          .3167818                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    4941729       1158775    191090.8          0                      0                 0                          0                     0       138255.7           0           0           0           0     .9988823  
    mx92         .50051              .                          .3336932                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .    9872690       2641486    341389.4          0                      0                 0                          0                     0       367384.8           0           0           0           0     .9993453  
    mx94       .5052167              .                          .3415113                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   11837.95      3489.177    383.8733          0                      0                 0                          0                     0       483.7158           0           0           0           0     .9990516  
    mx96       .4913278              .                          .3296938                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   15986.37      4258.685    785.9178          0                      0                 0                          0                     0       618.6979           0           0           0           0     .9985223  
    mx98       .5047129              .                          .3365763                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   24205.73      5574.483    1156.804          0                      0                 0                          0                     0       873.8073           0           0           0           0     .9975141  
    mx00       .4991961              .                          .3568864                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   36524.14      8478.278    1825.388          0                      0                 0                          0                     0       1305.741           0           0           0           0     .9987741  
    mx02       .4748607              .                          .3291265                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   40440.42       9504.35    1571.124          0                      0                 0                          0                     0       1578.325           0           0           0           0      .999147  
    mx04       .4710168              .                           .315325                  .                .3101412                     .                   .4835616                         .                       .4836521                       .                      .315325                           .                         .3101412                    .           .           .           .           .                 .               .4836857                     .                   .4837691    46565.2      10757.69    1941.308          0               42257.57                 0                   39874.55                     0       1717.752           0           0           0           0     .9989924  
    mx08       .4870208       .3138236                          .3009382           .3154311                 .301013               .501238                   .5022957                  .5007775                       .5019335                .3138236                     .3009382                    .3154311                          .301013             .4870208           .           .           .           .          .5017369               .5024178              .5012997                   .5020394   63904.96       11952.3    4747.472   41496.98               58018.42          58018.42                   54592.61              54592.61       4252.909           0           0           0           0     .9956833  
    mx10       .4613074         .33005                          .2833427           .3358191                .2831212              .4723658                   .4763008                  .4716342                       .4759708                  .33005                     .2833427                    .3358191                         .2831212             .4613074           .           .           .           .          .4730088                .476414              .4722846                   .4760694   61320.79      14915.83    4815.706   47271.42               56254.28          56254.27                   54265.66              54265.66       5873.759           0           0           0           0     .9921772  
    mx12       .4672011       .3495902                          .2937874           .3500469                .2919839              .4766239                   .4810947                  .4763406                       .4808702                .3495902                     .2937874                    .3500469                         .2919839             .4672011           .           .           .           .          .4772496               .4811994              .4769915                   .4809641   70638.23      14250.17      6267.3    51415.5                67189.2           67189.2                   64912.51              64912.51       4854.486           0           0           0           0     .9908147  
    nl83       .2516839              .                          .1402815                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2516839                 .                      .                     .                          .   21878.69      1194.649    104.4333          0                      0                 0                          0                     0       90.04646           0           0           0    21878.69     .9953174  
    nl87       .2280105              .                          .1292704                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2280105                 .                      .                     .                          .    23916.6      332.1515    49.41118          0                      0                 0                          0                     0       25.03585           0           0           0     23916.6     .9876815  
    nl90       .2633117              .                          .1463912                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2647515                 .                      .                     .                          .   29928.68             0    145.8403          0                      0                 0                          0                     0              0           0           0           0    29605.54     .9888149  
    nl93       .2558431              .                            .14567                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2555039                 .                      .                     .                          .   30005.42             0    135.9782          0                      0                 0                          0                     0              0           0           0           0    29761.14     .9918059  
    nl04       .2632473              .                          .1510455                  .                .1538729                     .                   .2866924                         .                       .2856164                       .                     .1510455                           .                         .1538729                    .    .4441928    .3348355     .298001    .2634402                 .               .2872576                     .                   .2860543   21030.38       6584.97    189.7834          0               19298.42                 0                   18124.27                     0       5701.798    27915.13    32923.43    34710.79    21012.94     .9910658  
    nl07       .2743149              .                          .1259541                  .                .1386321                     .                   .3066896                         .                       .3032522                       .                     .1259541                           .                         .1386321                    .    .4733221    .3583108    .3262005    .2743835                 .               .3070179                     .                   .3035481   24753.71      4247.067    249.1319          0               22853.79                 0                   21509.76                     0       3309.414    31371.68    36998.24    38701.47    24747.85     .9937164  
    nl10       .2544043              .                          .1175938                  .                .1307369                     .                   .2828903                         .                       .2794269                       .                     .1175938                           .                         .1307369                    .    .4629856     .344206    .3067413    .2544695                 .               .2832242                     .                   .2796279   25089.51      4355.421    238.9724          0                22751.1                 0                   21251.54                     0       3364.195    32214.63    38473.82    40587.54       25084     .9909812  
    nl13       .2613804              .                          .1154001                  .                .1304298                     .                   .2914524                         .                       .2875637                       .                     .1154001                           .                         .1304298                    .    .4763199    .3561285    .3182774    .2614244                 .               .2920357                     .                   .2879499   25810.58      4514.255    302.3761          0               23431.55                 0                   21806.44                     0       3365.906    32639.73    39334.13    41499.23    25808.13     .9919506  
    no79       .2233972              .                          .1265657                  .                .1243895                     .                   .2550836                         .                       .2555995                       .                     .1265657                           .                         .1243895                    .           .           .           .    .2233352                 .               .2551223                     .                   .2568618   45642.88      740.2768    498.3097          0               42369.22                 0                   41057.88                     0       55.79822           0           0           0     45572.9     .9971915  
    no86       .2337328              .                          .1313393                  .                       .                     .                   .2790527                         .                              .                       .                     .1313393                           .                                .                    .           .           .           .    .2242209                 .               .2791299                     .                          .   111857.9             0    595.9725          0               114058.5                 0                          0                     0              0           0           0           0    107247.5     .9987886  
    no91       .2314608              .                          .1305867                  .                 .125624                     .                   .2645027                         .                       .2657147                       .                     .1305867                           .                          .125624                    .           .           .           .    .2312712                 .               .2645494                     .                   .2658711   151063.4      1646.675    894.2784          0               143144.9                 0                   137200.8                     0       124.1178           0           0           0    150773.5      .998033  
    no95       .2413543              .                          .1347738                  .                .1303215                     .                   .2821077                         .                       .2833765                       .                     .1347738                           .                         .1303215                    .           .           .           .    .2402439                 .               .2821521                     .                   .2835301   162912.6      1927.388    1347.361          0               152851.5                 0                   147271.8                     0       145.2765           0           0           0    162648.8     .9977811  
    no00       .2590573              .                           .140331                  .                .1379791                     .                   .3047718                         .                        .305256                       .                      .140331                           .                         .1379791                    .    .4396645     .338413    .3052043    .2589971                 .                 .30482                     .                   .3053933     221560      2127.702    1600.493          0                 205842                 0                     199445                     0       160.3751    266960.8    304051.2    322749.2      221350     .9975199  
    no04       .2816497              .                          .1452287                  .                .1409271                     .                   .3236318                         .                       .3244607                       .                     .1452287                           .                         .1409271                    .    .4782079    .3737814    .3190058    .2814992                 .                .323662                     .                   .3246021   264268.3      2121.474    175.5889          0               235632.1                 0                   226826.1                     0       159.9057    300653.9      344967    380980.6    263970.8     .9981881  
    no07              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    no10              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    no13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    pa07       .4867704              .                          .2699064                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4867722                 .                      .                     .                          .    4420.93             0    210.6285          0                      0                 0                          0                     0              0           0           0           0    4420.898     .9909047  
    pa10        .479874              .                          .3231954                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4798755                 .                      .                     .                          .   5380.104             0    291.9829          0                      0                 0                          0                     0       106.2006           0           0           0    5380.083     .9955493  
    pa13       .4716879              .                          .3327857                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .4716891                 .                      .                     .                          .   7048.523             0    359.6126          0                      0                 0                          0                     0       157.8859           0           0           0    7048.506     .9877303  
    py10       .5087532              .                          .3072861                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.02e+07             0    856927.9          0                      0                 0                          0                     0       300463.2           0           0           0           0     .9971212  
    py13       .4775796              .                          .2986126                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   2.70e+07             0    970600.1          0                      0                 0                          0                     0       444415.6           0           0           0           0     .9910398  
    pe04       .5357115       .3764104                          .3612378             .36994                       .                     .                          .                         .                              .                       .                            .                           .                                .             .5357115           .           .           .    .5357116                 .                      .                     .                          .   7189.552      2313.412     405.234   5335.558                      0                 0                          0                     0        579.198           0           0           0    7189.551     .9174117  
    pe07        .508691       .3602007                          .3473187           .3574226                       .                     .                          .                         .                              .                       .                            .                           .                                .              .508691           .           .           .     .508691                 .                      .                     .                          .   9315.154      2640.088    427.7519   7020.759                      0                 0                          0                     0       646.5234           0           0           0    9315.155     .9742088  
    pe10       .4769373        .317412                           .308544           .3159164                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4769373           .           .           .     .476937                 .                      .                     .                          .   11640.47      2865.833     471.963   8565.717                      0                 0                          0                     0       753.2162           0           0           0    11640.47     .9634323  
    pe13       .4542283       .2978192                          .2951704           .2938505                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4542283           .           .           .    .4542282                 .                      .                     .                          .   13856.83      3814.946    516.8126   9873.938                      0                 0                          0                     0       962.4282           0           0           0    13856.83     .9723448  
    pl86       .2708415              .                          .1628328                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   293925.4      39211.56           0          0                      0                 0                          0                     0       9954.392           0           0           0           0     .9999123  
    pl92       .2621225              .                          .1467591                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   3.30e+07             0     1328596          0                      0                 0                          0                     0              0           0           0           0           0     .9999052  
    pl95       .3111315              .                          .1914397                  .                .1914219                     .                   .3385239                         .                       .3385051                       .                     .1914397                           .                         .1914219                    .           .           .           .    .3295361                 .               .3409786                     .                    .340886   6200.603      994.0898    252.8241          0               5186.561                 0                   5154.663                     0       233.3932           0           0           0     5151.26     .9816583  
    pl99       .2872873              .                          .1861985                  .                  .18672                     .                   .3077483                         .                       .3076227                       .                     .1861985                           .                           .18672                    .           .           .           .    .2882474                 .               .3104139                     .                   .3102323   12168.01      2041.938     290.904          0               10626.27                 0                   10544.39                     0       735.5303           0           0           0    12061.97     .9937096  
    pl04       .3155539              .                          .2000149                  .                .2024976                     .                   .3395194                         .                       .3389339                       .                     .2000149                           .                         .2024976                    .           .           .           .    .3176816                 .               .3418375                     .                   .3411428   15190.78      2804.218    498.1982          0               14532.56                 0                   14223.67                     0       828.5071           0           0           0    15034.71     .9942941  
    pl07        .310966       .2296056                          .1717349           .2462551                .1719635              .3311671                   .3455359                  .3269889                        .345384                .2296056                     .1717349                    .2462551                         .1719635              .310966           .           .           .    .3098442          .3389887                .345616               .336567                   .3454711   19508.47             0    800.5646   15449.29               19099.45          19099.45                   18758.94              18758.94       2952.866           0           0           0    19438.52     .9932542  
    pl10       .3094752       .2205759                          .1722267           .2395574                .1725768              .3297642                   .3407986                  .3253927                       .3406415                .2205759                     .1722267                    .2395574                         .1725768             .3094752           .           .           .     .309227          .3362124               .3408722              .3335077                    .340718    25274.3             0    910.8353      19082               24691.41          24691.41                   24327.96              24327.96       3990.493           0           0           0    25214.46     .9936565  
    pl13       .3159042        .211857                          .1744921           .2304504                .1749198              .3382314                   .3462494                  .3342041                        .346096                 .211857                     .1744921                    .2304504                         .1749198             .3159042           .           .           .      .31606          .3433742               .3477798              .3409802                   .3475432   27735.27      4430.783    988.3005   20500.09               27589.66          27589.66                   27220.86              27220.86       4355.095           0           0           0    27693.36     .9911134  
    ro95       .2870507       .2333677                          .1561713           .2242739                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2870507           .           .           .           .                 .                      .                     .                          .    2545805        283033           0    2490448                      0                 0                          0                     0       283032.9           0           0           0           0     .9999707  
    ro97       .2838444       .2326644                          .2584136           .2123116                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2838444           .           .           .           .                 .                      .                     .                          .    8209499       1051898           0    8202150                      0                 0                          0                     0        1051898           0           0           0           0            1  
    ru00       .4198807       .2256405                          .2284306           .2264286                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4198807           .           .           .           .                 .                      .                     .                          .   27196.18      1334.852    2007.637    35657.8                      0                 0                          0                     0       1334.691           0           0           0           0     .9112334  
    ru04       .3865268              .                          .2144636                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3821463           .           .           .           .                 .                      .                     .                          .   75095.25             0    4929.919          0                      0                 0                          0                     0        9785.01           0           0           0           0     .8779416  
    ru10       .3388939              .                           .186194                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .              .328904           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .8810148  
    ru13              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0  
    rs06       .3399919       .1591123                          .1863609           .1701309                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3399919           .           .           .           .                 .                      .                     .                          .     216702             0    4533.421   224371.6                      0                 0                          0                     0       35755.34           0           0           0           0      .983102  
    rs10       .3224955        .165266                          .1839662           .1727599                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3224955           .           .           .           .                 .                      .                     .                          .   326401.8             0    4953.515   292868.9                      0                 0                          0                     0       46205.55           0           0           0           0     .9901019  
    rs13       .3353425       .1534216                          .1788777           .1580906                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3353425           .           .           .           .                 .                      .                     .                          .   393538.2             0    6912.545   373682.3                      0                 0                          0                     0       58829.78           0           0           0           0     .9816893  
    sk92       .1893501              .                          .1072551                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   46902.96             0           0          0                      0                 0                          0                     0              0           0           0           0           0     .9999581  
    sk96       .2497658              .                          .1400949                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .      76566             0    315.2162          0                      0                 0                          0                     0              0           0           0           0           0            1  
    sk04        .262865              .                          .1420394                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4373181    .3440744    .3203908    .2628834                 .                      .                     .                          .   154312.9             0    95.34771          0                      0                 0                          0                     0       30695.91    196831.5    224770.5    235347.5    154306.4     .9374547  
    sk07       .2463767              .                          .1223646                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4176395    .3095191     .294496    .2464122                 .                      .                     .                          .   212726.4      50504.66    1001.973          0                      0                 0                          0                     0       30058.96      246825    288552.1    297866.9    212703.6     .9649346  
    sk10       .2642742              .                          .1314168                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4332364    .3206789    .3003386    .2642771                 .                      .                     .                          .   8384.955      2206.594    44.67244          0                      0                 0                          0                     0       1305.963    9085.896    10785.63    11216.42    8384.437     .9943672  
    sk13       .2690324              .                          .1316452                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4293559    .3283579    .3095313    .2690551                 .                      .                     .                          .   9004.162      2172.838    46.68489          0                      0                 0                          0                     0       1344.643    10574.27    12324.95    12773.97    9003.721     .9991841  
