    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    fi10       .2632155              .                          .1429427                  .                .1473299                     .                   .2944082                         .                       .2927141                       .                     .1429427                           .                         .1473299                    .    .4892656    .3689694    .3209455    .2632699                 .                .299971                     .                   .2992904   26543.48      3323.896    181.7807          0               22999.42                 0                   21430.23                     0       306.4789    31034.17    36834.32    39948.77    26548.78     .9996049     .2410501      5.557053      1.152598       .375709      .2411377                   .                 .3361843                       .                     .3378423  
    fi13        .260871              .                          .1427769                  .                .1482666                     .                   .2957443                         .                        .293482                       .                     .1427769                           .                         .1482666                    .    .4978559     .370591    .3231433    .2608847                 .               .3027613                     .                   .3018661   28632.07      3865.259    205.6196          0               25277.17                 0                   23523.21                     0       361.4414    33669.82    40506.61    43731.56    28638.03     .9997375     .2379965      6.262046      1.229653      .3747305      .2380372                   .                 .3774943                       .                     .3502996  
    fr78       .3154238       .1704233                          .1693458           .1747374                .1704119              .3415334                   .3415464                  .3406444                       .3411123                .1704233                     .1693458                    .1747374                         .1704119             .3154238           .           .           .           .          .3451881               .3439073              .3448488                   .3436495          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .9796865     .4222882             .             .             .             .            .4372559                 .4912745                .4344486                     .4801164  
    fr84       .3321258       .1925032                            .17726           .1968288                .1771326              .3599644                   .3629237                  .3588662                       .3626401                .1925032                       .17726                    .1968288                         .1771326             .3321258           .           .           .           .          .3631366               .3658754              .3631559                   .3657555    70209.9      21432.79    251.5053   79855.33                58766.3          58893.52                   56675.29              56859.59       21432.79           0           0           0           0     .9383462     .4603959             .             .             .             .            .4925572                 .5276843                .4735181                     .5236133  
    fr89       .2816572       .2215339                          .1558187           .2334129                .1544154              .2943284                   .3082478                  .2917097                       .3082584                .2215339                     .1558187                    .2334129                         .1544154             .2816572           .           .           .           .          .2982305               .3116915              .2969618                   .3119227   82707.16      27557.18    381.3763   100232.2               72039.42          71883.58                   69215.02              69025.02       27557.18           0           0           0           0     .9411694     .3268004             .             .             .             .            .3330123                 .3907794                 .320762                     .3877814  
    fr94       .2893954              .                          .1596418                  .                       .                     .                   .3144561                         .                              .                       .                     .1596418                           .                                .             .2776932           .           .           .           .                 .               .3174324                     .                          .   105543.4             0    852.1203          0               88853.39                 0                          0                     0              0           0           0           0           0     .9996023     .2845747             .             .             .             .                   .                  .356672                       .                            .  
    fr00       .2770811       .2121272                          .1546174           .2059353                .1485883              .2904264                   .3017207                  .2915576                       .3026572                .2121272                     .1546174                    .2059353                         .1485883             .2770811    .4910054    .3912527    .3492538     .277992          .3061988               .3049611              .2975023                   .3081717   113482.8      23089.13    791.0258   96981.58               96286.62          97977.39                   91893.61              93592.48       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218     .2662433       2.65719      1.121687      .4396407      .2680496            .3413981                 .3314189                .3106546                     .3407716  
    fr05        .280323       .1611999                          .1556786            .194306                .1624837                .30334                   .3041768                  .2970332                        .302695                .1611999                     .1556786                     .194306                         .1624837              .280323    .4866853    .3806109    .3393632    .2800337          .3097304               .3070857               .305242                   .3058991   19572.89       5277.53    118.2576   15716.46               16572.92          16706.89                   15832.54              16140.76       2825.454       24695       29159    31036.91    19515.97     .9997249     .2798579      2.674356      1.012377      .4214824      .2796991            .3871835                  .366133                .3532291                     .3602327  
    fr10       .2868017       .1676935                          .1529592           .1900377                .1587857              .3073072                   .3098964                  .3034811                       .3087067                .1676935                     .1529592                    .1900377                         .1587857             .2868017    .5036922    .3882028    .3519119    .2868017          .3108675               .3122878              .3079503                    .311334   24254.89             0    904.6234   18013.19               20031.24          19992.37                   19088.88              19208.89       2594.991    30223.21    36300.56    38454.18    24254.89     .9768795     .3097872      3.149966      1.111982      .4732901      .3097872            .3816773                 .3743945                .3664856                     .3746668  
    ge10       .4445491       .3023411                          .2385215           .3083856                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4445491           .           .           .           .                 .                      .                     .                          .   3167.173             0    484.3386   2865.829                      0                 0                          0                     0       317.2065           0           0           0           0     .9722257     .7970303             .             .             .             .                   .                        .                       .                            .  
    ge13       .4002958       .2985494                          .2087286           .3034612                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4002958           .           .           .           .                 .                      .                     .                          .    4529.78             0    771.0357   3818.684                      0                 0                          0                     0       443.0888           0           0           0           0     .9699646     .5536564             .             .             .             .                   .                        .                       .                            .  
    de73       .2707922       .1713776                          .1515187           .1834945                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2707922           .           .           .    .2693634                 .                      .                     .                          .   15373.12      745.2492    517.5623   10431.91                      0                 0                          0                     0       745.0134           0           0           0    15230.56     .9987881      .306248             .             .             .      .3027263                   .                        .                       .                            .  
    de78       .2635138       .1725934                          .1456746           .1885927                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2635138           .           .           .    .2635138                 .                      .                     .                          .   22089.18      944.9981    780.3275   14622.54                      0                 0                          0                     0       944.7224           0           0           0    22089.18     .9995701     .2387532             .             .             .      .2387532                   .                        .                       .                            .  
    de81        .243901              .                          .1326151                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .     .243901                 .                      .                     .                          .   21560.98             0    62.36522          0                      0                 0                          0                     0              0           0           0           0    21560.98            1     .2174667             .             .             .      .2174667                   .                        .                       .                            .  
    de83       .2604621       .1741441                          .1452887            .194518                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2604621           .           .           .    .2589525                 .                      .                     .                          .   27969.24      1506.516    1395.397   21604.75                      0                 0                          0                     0       1506.224           0           0           0    27721.81     .9997248      .218585             .             .             .      .2159642                   .                        .                       .                            .  
    de84       .2540447              .                           .144772                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2540449                 .                      .                     .                          .   23181.41             0    140.6677          0                      0                 0                          0                     0              0           0           0           0    23181.35     .9973482     .2900762             .             .             .       .290075                   .                        .                       .                            .  
    de89       .2556439              .                          .1448785                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2556442                 .                      .                     .                          .   28014.53             0    177.6818          0                      0                 0                          0                     0              0           0           0           0    28014.47     .9982272     .2565982             .             .             .      .2565992                   .                        .                       .                            .  
    de94       .2620569              .                          .1491017                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2620568                 .                      .                     .                          .   32286.76             0    230.3758          0                      0                 0                          0                     0              0           0           0           0    32286.74     .9986023     .2640315             .             .             .       .264031                   .                        .                       .                            .  
    de00       .2586405              .                          .1417952                  .                       .                     .                   .2774186                         .                              .                       .                     .1417952                           .                                .                    .    .4752754    .3564539    .3278865    .2586405                 .               .2797056                     .                          .   37480.76             0    251.4207          0               31986.66                 0                          0                     0              0    48591.36    56412.07    59511.14    37480.76     .9993671     .2512956      3.913756      .8028652      .4115607      .2512903                   .                  .306966                       .                            .  
    de04       .2756971              .                          .1503336                  .                       .                     .                   .2946735                         .                              .                       .                     .1503336                           .                                .                    .    .5069608    .3822705      .34694    .2756971                 .               .2965908                     .                          .   20577.04             0    147.2977          0               17207.76                 0                          0                     0              0    25540.42    29958.76     31854.9    20577.04     .9995023     .2635969      4.093016      .9212654       .435495      .2635969                   .                 .3325213                       .                            .  
    de07       .2899355              .                          .1558354                  .                       .                     .                   .3119833                         .                              .                       .                     .1558354                           .                                .                    .    .5190566    .3896997    .3549989    .2899355                 .               .3141809                     .                          .   22097.29             0    147.5579          0               18470.71                 0                          0                     0              0    26886.51    31837.19    33723.81    22097.29      .998554      .281532      4.084895      .8722443      .4440733       .281532                   .                  .351906                       .                            .  
    de10        .285359              .                           .157529                  .                       .                     .                   .3058389                         .                              .                       .                      .157529                           .                                .                    .    .5142943     .383627    .3487295     .285359                 .               .3078527                     .                          .   23071.25             0    179.3888          0               19247.66                 0                          0                     0              0    28009.28    33268.17    35264.07    23071.25     .9979269     .2938583      4.335575      .8866544      .4517582      .2938583                   .                 .3556395                       .                            .  
    de13       .2916366              .                          .1625302                  .                       .                     .                   .3130436                         .                              .                       .                     .1625302                           .                                .                    .    .5282162    .3947708    .3585769    .2916366                 .               .3152055                     .                          .   24305.99             0    164.2897          0               20441.62                 0                          0                     0              0    29590.45    35241.23    37256.43    24305.99      .998818     .2895501      4.605841      .9272143      .4588213      .2895501                   .                 .3626552                       .                            .  
    gr95       .3479954              .                          .1961827                  .                       .                     .                   .3732344                         .                              .                       .                     .1961827                           .                                .                    .           .           .           .           .                 .               .3750198                     .                          .    2244726             0    23792.57          0                1896032                 0                          0                     0              0           0           0           0           0     .9771756      .514897             .             .             .             .                   .                  .634321                       .                            .  
    gr00       .3321936              .                          .1766882                  .                       .                     .                    .363389                         .                              .                       .                     .1766882                           .                                .                    .           .           .           .           .                 .               .3659786                     .                          .    3174151             0    21836.29          0                3016306                 0                          0                     0              0           0           0           0           0     .9903274     .4361769             .             .             .             .                   .                 .5929222                       .                            .  
    gr04       .3249303              .                          .1775081                  .                .1805258                     .                   .3516269                         .                       .3510265                       .                     .1775081                           .                         .1805258                    .           .           .           .           .                 .               .3538339                     .                   .3533738    12965.9             0    183.4253          0               12244.54                 0                   11867.89                     0       2921.799           0           0           0           0     .9937152     .4010415             .             .             .             .                   .                 .4917334                       .                     .4949049  
    gr07       .3203529              .                          .1700258                  .                .1731508                     .                   .3494212                         .                       .3487367                       .                     .1700258                           .                         .1731508                    .     .489368    .3748956    .3719254    .3203362                 .                .352114                     .                   .3515914   14852.08             0      243.96          0               14312.88                 0                   13884.48                     0       3270.303    19290.59    23007.67    23490.98    14850.95     .9761224     .3625073      1.174069      .4912094       .467823      .3624579                   .                 .5169536                       .                     .4985445  
    gr10       .3153971              .                           .163354                  .                 .166427                     .                   .3462348                         .                        .345465                       .                      .163354                           .                          .166427                    .    .5208095    .3725927    .3611271     .315405                 .               .3490244                     .                   .3484464   14507.41      5725.469    213.4243          0               14527.58                 0                   14004.04                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .5429921                       .                      .530537  
    gr13       .3335077              .                          .1796335                  .                .1840039                     .                   .3757512                         .                       .3744496                       .                     .1796335                           .                         .1840039                    .    .5658458    .3934283    .3809656    .3335074                 .               .3808165                     .                    .379951   10580.17      5108.659    194.4134          0               11698.18                 0                   11227.37                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                  .663681                       .                     .6621125  
    gt06        .488336       .3381135                          .2697555           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5268984              .                          .2781457                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5265783                 .                      .                     .                          .    22612.9             0     1166.91          0                      0                 0                          0                     0              0           0           0           0    22541.51     .9875904     1.040922             .             .             .      1.039562                   .                        .                       .                            .  
    gt14       .4150998       .2466403                          .2140958            .257264                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4150998           .           .           .    .4149588                 .                      .                     .                          .    23968.3      5380.368    1153.725   19884.09                      0                 0                          0                     0       2509.919           0           0           0       23924     .9975389     .5068794             .             .             .      .5066937                   .                        .                       .                            .  
    hu91       .2881823       .1309009                          .1633978           .1543539                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2881823           .           .           .           .                 .                      .                     .                          .   203560.6      39817.58    1809.368   124838.4                      0                 0                          0                     0       39817.57           0           0           0           0      .992305     .3181947             .             .             .             .                   .                        .                       .                            .  
    hu94       .3248849       .1418041                          .1856622           .1695816                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3248849           .           .           .           .                 .                      .                     .                          .   313141.3      72122.45    3170.299   227031.8                      0                 0                          0                     0       72122.44           0           0           0           0     .9437778     .3905763             .             .             .             .                   .                        .                       .                            .  
    hu05       .2877284              .                           .159455                  .                       .                     .                   .3263354                         .                              .                       .                      .159455                           .                                .             .2823514           .           .           .           .                 .               .3334251                     .                          .    1270563             0    12943.12          0                1194522                 0                          0                     0              0           0           0           0           0     .9769891     .2654207             .             .             .             .                   .                   .42797                       .                            .  
    hu07        .270143              .                          .1580105                  .                       .                     .                   .3079682                         .                              .                       .                     .1580105                           .                                .             .2661909           .           .           .           .                 .               .3171843                     .                          .    1401883             0    17247.17          0                1378906                 0                          0                     0              0           0           0           0           0     .9588399     .2387416             .             .             .             .                   .                 .3740301                       .                            .  
    hu09       .2705593              .                          .1516998                  .                       .                     .                   .3126441                         .                              .                       .                     .1516998                           .                                .             .2733641           .           .           .           .                 .               .3221291                     .                          .    1473862             0    9323.371          0                1452798                 0                          0                     0              0           0           0           0           0     .9666139     .2531511             .             .             .             .                   .                 .5392858                       .                            .  
    hu12       .2883713              .                           .169171                  .                       .                     .                   .3347528                         .                              .                       .                      .169171                           .                                .             .2880057           .           .           .           .                 .               .3457078                     .                          .    1671720             0    8226.139          0                1594802                 0                          0                     0              0           0           0           0           0      .976767     .3038344             .             .             .             .                   .                 .5395353                       .                            .  
    is04       .2562037              .                          .1419542                  .                       .                     .                   .3035013                         .                              .                       .                     .1419542                           .                                .                    .           .           .           .    .2570566                 .               .3181383                     .                          .    2598955             0    36810.91          0                2969539                 0                          0                     0              0           0           0           0     2590623     .9976318     .2434308             .             .             .      .2450155                   .                 .3957518                       .                            .  
    is07       .2792048              .                          .1525417                  .                       .                     .                    .326047                         .                              .                       .                     .1525417                           .                                .                    .    .3834968    .3218842    .3051931    .2801142                 .               .3371402                     .                          .    3709203             0    48457.83          0                3720550                 0                          0                     0              0     4605871     5044253     5199122     3696743     .9990317     .2637003      1.367872      .4332621      .3378952      .2648739                   .                 .4342016                       .                            .  
    is10       .2455378              .                          .1369978                  .                       .                     .                    .281224                         .                              .                       .                     .1369978                           .                                .                    .    .4038374    .3240428    .2923678    .2460416                 .               .2909496                     .                          .    3888528             0    60623.36          0                4717412                 0                          0                     0              0     4708085     5328620     5634431     3876983     .9988746     .2667855      3.914093      .8283916      .3757754      .2685671                   .                 .3746707                       .                            .  
    in04       .4869401       .2196123                          .2655708           .2130223                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4869401           .           .           .           .                 .                      .                     .                          .   23189.71      1853.846    452.2996   20535.16                      0                 0                          0                     0       1750.829           0           0           0           0     .9838299     .8589457             .             .             .             .                   .                        .                       .                            .  
    in11       .4989102       .2209605                          .2720405           .2212669                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4989102           .           .           .           .                 .                      .                     .                          .   57410.68       4114.06    2797.057   48647.95                      0                 0                          0                     0       3991.163           0           0           0           0     .9857522     .8779005             .             .             .             .                   .                        .                       .                            .  
    ie87              .              .                                 .                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .            0            .             .             .             .             .                   .                        .                       .                            .  
    ie94       .3386474              .                          .1871218                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   9324.199             0    26.21237          0                      0                 0                          0                     0              0           0           0           0           0     .9914694     .3671186             .             .             .             .                   .                        .                       .                            .  
    ie95       .3445508              .                          .1920413                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   9900.864             0    33.35474          0                      0                 0                          0                     0              0           0           0           0           0       .97966     .3692116             .             .             .             .                   .                        .                       .                            .  
    ie96       .3339728              .                          .1917468                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   10523.29             0    43.40501          0                      0                 0                          0                     0              0           0           0           0           0     .9890802     .3521748             .             .             .             .                   .                        .                       .                            .  
    ie04       .3251988              .                          .1747416                  .                       .                     .                   .3689994                         .                              .                       .                     .1747416                           .                                .                    .    .5162015    .4415207    .3550131    .3097743                 .               .3748244                     .                          .   24965.07             0    320.0374          0               23228.09                 0                          0                     0              0    26406.58     29606.6    35008.09    27768.36      .998561     .3438399      1.084166       .845476      .4264426      .3213215                   .                 .5431964                       .                            .  
    ie07       .3024063              .                          .1734824                  .                       .                     .                   .3401396                         .                              .                       .                     .1734824                           .                                .                    .    .5162262    .4373242    .3399193    .2916372                 .               .3463848                     .                          .   30361.62             0    234.4576          0                  28835                 0                          0                     0              0    30764.83    34679.38    42218.01    33945.91     .9984481     .3054286      1.216273      .9462345      .3922441        .29535                   .                 .4677022                       .                            .  
    ie10       .2942292              .                          .1615525                  .                       .                     .                   .3227956                         .                              .                       .                     .1615525                           .                                .                    .    .5791812    .4920239    .3660443    .3047962                 .               .3259137                     .                          .    25385.8             0    226.6691          0               22544.67                 0                          0                     0              0    25037.88    28935.29    37342.36    28995.38     .9950947     .3643841      1.601705      1.246208      .5444129       .398566                   .                 .4745555                       .                            .  
    il79       .3038298              .                          .1629583                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3038298                 .                      .                     .                          .   11887.94      1851.896    164.9667          0                      0                 0                          0                     0       139.5863           0           0           0    11887.94            1     .3024658             .             .             .      .3024658                   .                        .                       .                            .  
    il86        .309833              .                          .1781096                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .     .309833                 .                      .                     .                          .   9312.874             0    133.9697          0                      0                 0                          0                     0              0           0           0           0    9312.874     .9995421     .3227743             .             .             .      .3227743                   .                        .                       .                            .  
