    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    be97              22          .     414153    33842.13          1                1                   .9044623                408860.8                     0  
    be97              23          .   421596.8    40677.43          1                1                   .7618989                338331.6                     0  
    be97              24          .   427914.5    36473.53          1                1                   .8621347                387619.5                     0  
    be97              25          .   434956.7    42127.97          1                1                   .9141881                409297.1                     0  
    be97              26          .   440895.9    56889.72          1                1                   .8984904                394527.8                     0  
    be97              27          .   446813.8    40163.43          1                1                   .8789092                393671.5                     0  
    be97              28          .   451266.3    55992.41          1                1                   .8996763                395534.7                     0  
    be97              29          .   458017.5    53518.35          1                1                   .9668944                428414.6                     0  
    be97              30          .   463711.3    48388.91          1                1                   .8706425                  385668                     0  
    be97              31          .     470004    41137.59          1                1                   .8283747                369395.3                     0  
    be97              32          .   477397.6    49451.19          1                1                   1.084292                  485713                     0  
    be97              33          .   482499.1    46659.64          1                1                   .8631853                383021.9                     0  
    be97              34          .   486601.1    38517.62          1                1                   .8841239                396949.1                     0  
    be97              35          .   493616.9    49153.36          1                1                   .9493597                422342.2                     0  
    be97              36          .   500188.9    36412.52          1                1                   .9764426                441460.8                     0  
    be97              37          .   505690.4    46574.64          1                1                   .9661905                431554.5                     0  
    be97              38          .     512288     43412.9          1                1                   .9182928                410587.1                     0  
    be97              39          .   519309.3    41089.32          1                1                   .9830836                442249.1                     0  
    be97              40          .   524769.2    45607.62          1                1                   1.103061                496469.9                     0  
    be97              41          .   531690.1     33506.5          1                1                   .9802606                444710.9                     0  
    be97              42          .   538630.8    64192.26          1                1                   .9490207                414664.5                     0  
    be97              43          .   545429.4    53024.61          1                1                   1.104386                  493386                     0  
    be97              44          .   551627.3     49763.3          1                1                   1.038633                464062.9                     0  
    be97              45          .   557896.9    43487.83          1                1                   .9968134                447513.4                     0  
    be97              46          .   564248.9    43799.95          1                1                   1.023098                  459731                     0  
    be97              47          .   571598.8     63891.4          1                1                   1.151744                510247.5                     0  
    be97              48          .   579240.3    47960.33          1                1                   1.205976                543741.4                     0  
    be97              49          .   586466.9    66450.36          1                1                   .9381636                408424.7                     0  
    be97              50          .   594563.9     45773.3          1                1                   1.204329                544059.8                     0  
    be97              51          .   602047.3    54804.54          1                1                   1.127993                503609.1                     0  
    be97              52          .   610356.8     48751.7          1                1                   1.115825                500907.3                     0  
    be97              53          .   617659.6    66128.47          1                1                   1.054453                463329.4                     0  
    be97              54          .   625788.5    45318.14          1                1                   1.103772                496949.4                     0  
    be97              55          .   633242.1     51326.5          1                1                   1.135381                508826.1                     0  
    be97              56          .   641955.9    49752.54          1                1                   .9632536                428583.3                     0  
    be97              57          .   650483.1       54552          1                1                    1.16189                519692.7                     0  
    be97              58          .   657016.7    49946.49          1                1                   1.148297                  515596                     0  
