    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope   varlog_dhi   varlog_inc1   varlog_inc2   varlog_inc3   varlog_inc4   varlog_inc_5_ours   varlog_inc_5_ours_pred   varlog_inc_5_ours_wor   varlog_inc_5_ours_wor_pred  
    do07       .5122895       .3606753                          .2779907           .3511743                       .                     .                          .                         .                              .                       .                            .                           .                                .             .5122895           .           .           .    .5126703                 .                      .                     .                          .   115753.2             0    12996.44   105892.8                      0                 0                          0                     0        11439.3           0           0           0    115608.9     .9928774     .9617458             .             .             .       .962781                   .                        .                       .                            .  
    eg12        .512148              .                          .2709995                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   11708.92             0    478.1881          0                      0                 0                          0                     0              0           0           0           0           0     .9834682      .828563             .             .             .             .                   .                        .                       .                            .  
    ee00       .3602241       .2731975                           .225436           .2877059                .2262189               .386244                   .4005241                  .3818734                       .4002295                .2731975                      .225436                    .2877059                         .2262189             .3602241           .           .           .    .3415066          .3943915               .4116494              .3904747                   .4112391    46053.3             0    255.5905   45220.17               47637.77          47637.77                   46861.23              46861.22       5990.598           0           0           0    39275.21     .9940083     .4511845             .             .             .      .4066253            .5250974                 .6764103                 .522571                     .6776777  
    ee04       .3467705              .                          .1967472                  .                .1979226                     .                   .3988062                         .                       .3983001                       .                     .1967472                           .                         .1979226                    .           .           .           .    .3477345                 .               .4091662                     .                   .4087776   66962.55      8601.271    785.5428          0               76991.66                 0                   75827.58                     0       8601.266           0           0           0    66830.46     .9897961     .4720347             .             .             .      .4738244                   .                 .7289176                       .                     .7523483  
    ee07        .312315              .                          .1794276                  .                .1822912                     .                   .3610254                         .                       .3598011                       .                     .1794276                           .                         .1822912                    .           .           .           .           .                 .               .3712837                     .                    .370421   112682.1             0    837.5928          0               123966.2                 0                   120879.8                     0       10968.31           0           0           0           0     .9989985     .4118465             .             .             .             .                   .                 .6267272                       .                     .6377618  
    ee10       .3181769              .                          .1697603                  .                .1718801                     .                   .3635225                         .                       .3627403                       .                     .1697603                           .                         .1718801                    .    .4829049    .3830864    .3655624    .3181769                 .               .3703547                     .                   .3697235   115164.3             0    1215.237          0               109600.5                 0                   107756.6                     0       13959.65    144486.6    164612.7    174378.9    115164.3     .9832776     .4172178      4.269435      .8339316      .5357368      .4172178                   .                 .5958757                       .                     .5823718  
    ee13       .3510275              .                          .1873066                  .                .1903962                     .                   .4044878                         .                       .4032904                       .                     .1873066                           .                         .1903962                    .    .5271606    .4220746    .4101454    .3516743                 .               .4122878                     .                   .4112671   9752.055             0    78.11605          0               9955.198                 0                   9749.525                     0       1089.327    11339.16    13004.91    13619.66     9727.44      .954864     .5385957      3.342956      .8292153      .7428913       .544292                   .                 .7646964                       .                     .7499758  
    fi87       .2068559              .                          .1175985                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2074266                 .                      .                     .                          .   64711.18      2813.512    140.4447          0                      0                 0                          0                     0       212.0679           0           0           0    64378.32     .9998171     .1605988             .             .             .      .1650545                   .                        .                       .                            .  
    fi91       .2087856              .                           .132335                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2101321                 .                      .                     .                          .   88886.86      14064.84    224.2915          0                      0                 0                          0                     0       8704.917           0           0           0       88207     .9994943     .1696403             .             .             .      .1753076                   .                        .                       .                            .  
    fi95       .2171414              .                          .1225733                  .                .1301461                     .                   .2464903                         .                       .2436794                       .                     .1225733                           .                         .1301461                    .           .           .           .     .216832                 .                .256105                     .                    .257038   87057.11       6482.37    951.6192          0               76419.94                 0                   71156.56                     0       656.6501           0           0           0    87605.46     .9997848     .1620961             .             .             .      .1622361                   .                 .2534446                       .                     .2560772  
    fi00       .2557587              .                           .142905                  .                .1533056                     .                   .2944438                         .                       .2902138                       .                      .142905                           .                         .1533056                    .    .4801672      .37216    .3210858    .2546998                 .                .304101                     .                   .3036586   107344.7      9331.654    1115.305          0               98393.57                 0                   91247.52                     0       926.7652      138519      161380      175285    107744.8     .9997633     .2145578      2.955938      .9337288      .3622983      .2128904                   .                 .3457371                       .                     .3429138  
    fi04       .2657531              .                          .1442082                  .                       .                     .                   .3036851                         .                              .                       .                     .1442082                           .                                .                    .    .4857751     .373577    .3256961    .2650692                 .               .3117131                     .                          .   21661.99             0    202.7625          0               19417.59                 0                          0                     0              0    26811.77    31406.46    33945.36    21716.44     .9997467     .2359554      4.353641      .9648988      .3745253       .235262                   .                 .3512605                       .                            .  
    fi07       .2665448              .                          .1473164                  .                .1522771                     .                   .3024732                         .                       .3003081                       .                     .1473164                           .                         .1522771                    .    .4791556    .3722169    .3242379    .2665729                 .               .3101337                     .                   .3092786   24627.54      2905.524    191.7272          0               22676.84                 0                   21141.24                     0       269.6867    29946.06     34859.5    37968.09    24631.66     .9999294     .2426398      4.843982      .9983019      .3801835      .2426673                   .                 .3859763                       .                     .3805434  
    fi10       .2632155              .                          .1461641                  .                .1509448                     .                   .2940559                         .                       .2921624                       .                     .1461641                           .                         .1509448                    .    .4892656    .3689694    .3209455    .2632699                 .               .2999321                     .                   .2990414   26543.48      3323.896    181.7807          0               23289.17                 0                   21649.88                     0       306.4789    31034.17    36834.32    39948.77    26548.78     .9996049     .2410501      5.557053      1.152598       .375709      .2411377                   .                 .3441395                       .                     .3490869  
    fi13        .260871              .                          .1412126                  .                .1467975                     .                   .2967096                         .                       .2942578                       .                     .1412126                           .                         .1467975                    .    .4978559     .370591    .3231433    .2608847                 .               .3041086                     .                   .3030079   28632.07      3865.259    205.6196          0               25554.24                 0                   23716.18                     0       361.4414    33669.82    40506.61    43731.56    28638.03     .9997375     .2379965      6.262046      1.229653      .3747305      .2380372                   .                 .3485976                       .                     .3628353  
    fr78       .3154238       .1704233                          .1744459           .1747374                .1757526              .3413375                   .3406186                  .3402971                       .3401176                .1704233                     .1744459                    .1747374                         .1757526             .3154238           .           .           .           .          .3449399               .3431427              .3443911                   .3428219          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .9796865     .4222882             .             .             .             .            .4297596                 .4888483                .4488833                     .4863885  
    fr84       .3321258       .1925032                          .1928921           .1968288                .1933419                .35988                   .3598027                  .3587496                       .3594357                .1925032                     .1928921                    .1968288                         .1933419             .3321258           .           .           .           .          .3630335               .3636703              .3630029                   .3633369    70209.9      21432.79    251.5053   79855.33               58744.51          58744.51                   56652.45              56652.45       21432.79           0           0           0           0     .9383462     .4603959             .             .             .             .            .4898441                 .5055874                .4704147                     .4990781  
    fr89       .2816572       .2215339                          .1821311           .2334129                .1818013              .2943135                    .302608                  .2917046                       .3024533                .2215339                     .1821311                    .2334129                         .1818013             .2816572           .           .           .           .          .2982067               .3070256              .2969515                   .3069203   82707.16      27557.18    381.3763   100232.2               71813.68          71813.67                   68996.15              68996.15       27557.18           0           0           0           0     .9411694     .3268004             .             .             .             .            .3326078                 .3737449                 .320581                     .3828537  
    fr94       .2893954              .                          .1622025                  .                       .                     .                   .3139283                         .                              .                       .                     .1622025                           .                                .             .2776932           .           .           .           .                 .               .3169312                     .                          .   105543.4             0    852.1203          0                88752.7                 0                          0                     0              0           0           0           0           0     .9996023     .2845747             .             .             .             .                   .                 .3585784                       .                            .  
    fr00       .2770811       .2121272                          .1536497           .2059353                .1476717              .2901438                   .3019041                  .2912484                       .3028504                .2121272                     .1536497                    .2059353                         .1476717             .2770811    .4910054    .3912527    .3492538     .277992          .3053243               .3081605              .2969544                   .3069468   113482.8      23089.13    791.0258   96981.58               96249.82          96249.82                   91925.66              91925.66       8028.225    150514.2    173396.7    184533.6    113135.5     .9986218     .2662433       2.65719      1.121687      .4396407      .2680496             .327155                 .3631829                .3102161                     .3528618  
    fr05        .280323       .1611999                          .1467333            .194306                .1534804              .3031164                   .3058844                  .2966019                       .3043283                .1611999                     .1467333                     .194306                         .1534804              .280323    .4866853    .3806109    .3393632    .2800337          .3093895               .3092229              .3044147                   .3078323   19572.89       5277.53    118.2576   15716.46               16570.59          16570.59                   15790.52              15790.52       2825.454       24695       29159    31036.91    19515.97     .9997249     .2798579      2.674356      1.012377      .4214824      .2796991            .3849799                  .370737                .3531902                     .3660165  
    fr10       .2868017       .1676935                          .1629141           .1900377                .1697073              .3073621                   .3081871                  .3032973                       .3067631                .1676935                     .1629141                    .1900377                         .1697073             .2868017    .5036922    .3882028    .3519119    .2868017          .3109408               .3110104              .3076713                   .3098087   24254.89             0    904.6234   18013.19               20037.99          20037.99                   19027.97              19027.97       2594.991    30223.21    36300.56    38454.18    24254.89     .9768795     .3097872      3.149966      1.111982      .4732901      .3097872            .3818097                 .3784211                .3709677                     .3762574  
    ge10       .4445491       .3023411                          .2439763           .3083856                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4445491           .           .           .           .                 .                      .                     .                          .   3167.173             0    484.3386   2865.829                      0                 0                          0                     0       317.2065           0           0           0           0     .9722257     .7970303             .             .             .             .                   .                        .                       .                            .  
    ge13       .4002958       .2985494                          .2248922           .3034612                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4002958           .           .           .           .                 .                      .                     .                          .    4529.78             0    771.0357   3818.684                      0                 0                          0                     0       443.0888           0           0           0           0     .9699646     .5536564             .             .             .             .                   .                        .                       .                            .  
    de73       .2707922       .1713776                           .152318           .1834945                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2707922           .           .           .    .2693634                 .                      .                     .                          .   15373.12      745.2492    517.5623   10431.91                      0                 0                          0                     0       745.0134           0           0           0    15230.56     .9987881      .306248             .             .             .      .3027263                   .                        .                       .                            .  
    de78       .2635138       .1725934                           .144705           .1885927                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2635138           .           .           .    .2635138                 .                      .                     .                          .   22089.18      944.9981    780.3275   14622.54                      0                 0                          0                     0       944.7224           0           0           0    22089.18     .9995701     .2387532             .             .             .      .2387532                   .                        .                       .                            .  
    de81        .243901              .                          .1336384                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .     .243901                 .                      .                     .                          .   21560.98             0    62.36522          0                      0                 0                          0                     0              0           0           0           0    21560.98            1     .2174667             .             .             .      .2174667                   .                        .                       .                            .  
    de83       .2604621       .1741441                          .1466667            .194518                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2604621           .           .           .    .2589525                 .                      .                     .                          .   27969.24      1506.516    1395.397   21604.75                      0                 0                          0                     0       1506.224           0           0           0    27721.81     .9997248      .218585             .             .             .      .2159642                   .                        .                       .                            .  
    de84       .2530751              .                          .1204981                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2530754                 .                      .                     .                          .    23121.5      3494.523    138.5387          0                      0                 0                          0                     0       2800.198           0           0           0    23121.44      .980434     .2889802             .             .             .       .288979                   .                        .                       .                            .  
    de89       .2535397              .                          .1262121                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .      .25354                 .                      .                     .                          .   27929.13      5326.735    178.8911          0                      0                 0                          0                     0       4457.301           0           0           0    27929.07     .9517543     .2443167             .             .             .      .2443165                   .                        .                       .                            .  
    de94       .2601657              .                          .1308063                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2601656                 .                      .                     .                          .   32394.77      7287.203    241.7117          0                      0                 0                          0                     0       6151.459           0           0           0    32394.75     .8980284     .2504854             .             .             .      .2504852                   .                        .                       .                            .  
    de00       .2555656              .                          .1334423                  .                .1418065                     .                   .2752385                         .                       .2737059                       .                     .1334423                           .                         .1418065                    .    .4727811    .3548279    .3255912    .2555655                 .                .278342                     .                    .277013   37240.86      8392.178     259.045          0               31847.08                 0                   29376.69                     0       6775.628    48361.93    56121.77    59198.64    37240.86     .9008735     .2412237      3.933818      .8059716        .40563      .2412231                   .                 .3136315                       .                     .3066639  
    de04       .2715602              .                          .1532935                  .                .1614097                     .                   .2895579                         .                       .2881278                       .                     .1532935                           .                         .1614097                    .    .5058385    .3813075    .3443782    .2715602                 .               .2920742                     .                   .2908241   20433.69      4626.672    150.2902          0               17167.04                 0                   15823.07                     0       3786.759    25344.79    29740.27    31654.71    20433.69     .8828816     .2562823       4.12466      .9629787      .4316023      .2562823                   .                 .3097617                       .                     .3095351  
    de07       .2852896              .                          .1466357                  .                .1553865                     .                   .3082754                         .                       .3066979                       .                     .1466357                           .                         .1553865                    .     .516434    .3874021    .3501093    .2852896                 .               .3111292                     .                   .3098279   21818.53      4915.321     155.029          0               18367.56                 0                   17046.38                     0       3969.237    26358.37    31277.31    33222.46    21818.53     .8732603     .2740022       4.03839      .8969007      .4335358      .2740022                   .                 .3543222                       .                     .3480636  
    de10       .2839654              .                           .142851                  .                 .152322                     .                   .3067478                         .                       .3050312                       .                      .142851                           .                          .152322                    .    .5127597    .3851044    .3476541    .2839654                 .               .3093872                     .                   .3079436   22938.07      5525.064    184.3624          0               19263.51                 0                   17862.37                     0       4499.337    27890.56    33039.94     35084.6    22938.07     .8885692     .2913111      4.297949      .9229372      .4502278      .2913111                   .                 .3662935                       .                      .361832  
    de13       .2892449              .                          .1498513                  .                .1585639                     .                   .3127243                         .                       .3110469                       .                     .1498513                           .                         .1585639                    .    .5291283    .3949061    .3564766    .2892449                 .               .3156242                     .                   .3142077   23995.86      5584.093    168.8369          0               20454.77                 0                   19015.42                     0       4449.379    28957.62    34603.93    36669.17    23995.86     .9206033      .287527      4.582183      .9566039      .4567949       .287527                   .                 .3850824                       .                     .3736067  
    gr95       .3479954              .                          .1910286                  .                       .                     .                   .3742399                         .                              .                       .                     .1910286                           .                                .                    .           .           .           .           .                 .               .3760405                     .                          .    2244726             0    23792.57          0                1905280                 0                          0                     0              0           0           0           0           0     .9771756      .514897             .             .             .             .                   .                  .641937                       .                            .  
    gr00       .3321936              .                          .1799518                  .                       .                     .                   .3630991                         .                              .                       .                     .1799518                           .                                .                    .           .           .           .           .                 .               .3656279                     .                          .    3174151             0    21836.29          0                3046260                 0                          0                     0              0           0           0           0           0     .9903274     .4361769             .             .             .             .                   .                 .5902793                       .                            .  
    gr04       .3249303              .                          .1817129                  .                .1849634                     .                   .3510048                         .                       .3503313                       .                     .1817129                           .                         .1849634                    .           .           .           .           .                 .               .3532985                     .                   .3527692    12965.9             0    183.4253          0               12300.19                 0                   11910.26                     0       2921.799           0           0           0           0     .9937152     .4010415             .             .             .             .                   .                 .4796389                       .                     .4819151  
    gr07       .3203529              .                           .160481                  .                .1634292                     .                   .3515255                         .                        .350819                       .                      .160481                           .                         .1634292                    .     .489368    .3748956    .3719254    .3203362                 .               .3546213                     .                   .3540678   14852.08             0      243.96          0               14413.11                 0                   13964.33                     0       3270.303    19290.59    23007.67    23490.98    14850.95     .9761224     .3625073      1.174069      .4912094       .467823      .3624579                   .                 .4824076                       .                      .485399  
    gr10       .3153971              .                          .1676551                  .                .1709661                     .                   .3457031                         .                       .3448494                       .                     .1676551                           .                         .1709661                    .    .5208095    .3725927    .3611271     .315405                 .               .3491746                     .                   .3485319   14507.41      5725.469    213.4243          0               14664.61                 0                   14123.98                     0       3280.727    17029.35    21627.64    22129.56    14507.23     .9595135     .4230202      1.481067      .5269434      .4957261      .4230374                   .                 .5278354                       .                     .5316461  
    gr13       .3335077              .                          .1633949                  .                .1672059                     .                   .3801676                         .                       .3789324                       .                     .1633949                           .                         .1672059                    .    .5658458    .3934283    .3809656    .3335074                 .               .3857218                     .                   .3849055   10580.17      5108.659    194.4134          0               11689.98                 0                   11204.63                     0       3059.824       11476    15275.68    15608.54    10579.86     .9829276     .4354347      1.344059      .5840673      .5571648      .4354178                   .                 .6790626                       .                      .644712  
    gt06        .488336       .3381135                          .3060501           .3472835                       .                     .                          .                         .                              .                       .                            .                           .                                .              .488336           .           .           .     .488336                 .                      .                     .                          .   21435.52      4349.386    715.8548    16909.1                      0                 0                          0                     0       1921.349           0           0           0    21435.52      .996502      .798752             .             .             .       .798752                   .                        .                       .                            .  
    gt11       .5269309              .                          .2964284                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .5266109                 .                      .                     .                          .   22613.32             0    1167.052          0                      0                 0                          0                     0       495.5716           0           0           0    22541.92     .9874704     1.041033             .             .             .      1.039672                   .                        .                       .                            .  
    gt14       .4151325       .2466334                          .2255235           .2572598                       .                     .                          .                         .                              .                       .                            .                           .                                .             .4151325           .           .           .    .4149915                 .                      .                     .                          .   23966.23      5380.247      1153.6   19883.36                      0                 0                          0                     0       2509.892           0           0           0    23921.93      .997647      .507008             .             .             .      .5068217                   .                        .                       .                            .  
    hu91       .2881823       .1309009                          .1505078           .1543539                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2881823           .           .           .           .                 .                      .                     .                          .   203560.6      39817.58    1809.368   124838.4                      0                 0                          0                     0       39817.57           0           0           0           0      .992305     .3181947             .             .             .             .                   .                        .                       .                            .  
    hu94       .3248849       .1418041                          .1703037           .1695816                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3248849           .           .           .           .                 .                      .                     .                          .   313141.3      72122.45    3170.299   227031.8                      0                 0                          0                     0       72122.44           0           0           0           0     .9437778     .3905763             .             .             .             .                   .                        .                       .                            .  
    hu05       .2899074              .                          .1627478                  .                .1633575                     .                   .3283617                         .                       .3281118                       .                     .1627478                           .                         .1633575             .2823514           .           .           .           .                 .               .3355801                     .                   .3354361          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .5177059     .2676641             .             .             .             .                   .                 .4103734                       .                     .4109315  
    hu07        .268324              .                          .1573543                  .                .1578207                     .                   .3061209                         .                       .3063021                       .                     .1573543                           .                         .1578207             .2661909           .           .           .           .                 .               .3158692                     .                   .3163792          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .6094623     .2347386             .             .             .             .                   .                 .4016629                       .                     .3855474  
    hu09       .2821708              .                          .1439185                  .                .1443876                     .                   .3313113                         .                       .3321107                       .                     .1439185                           .                         .1443876             .2733641           .           .           .           .                 .               .3394029                     .                   .3406291          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .2668281     .2614855             .             .             .             .                   .                 .4337739                       .                        .4402  
    hu12       .2850261              .                          .1550036                  .                .1555022                     .                   .3375295                         .                       .3366607                       .                     .1550036                           .                         .1555022             .2880057           .           .           .           .                 .               .3494156                     .                   .3485299          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .      .497924     .2967284             .             .             .             .                   .                 .6156089                       .                     .5917968  
    is04       .2557657              .                          .1462066                  .                .1488246                     .                    .301526                         .                       .2997969                       .                     .1462066                           .                         .1488246                    .           .           .           .     .256634                 .                .316538                     .                    .315854    2605188             0    36531.98          0                2995388                 0                    2878146                     0       312817.3           0           0           0     2596774     .9878045     .2425056             .             .             .      .2441277                   .                 .3753636                       .                     .3734415  
