"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","JPY","Yen","6","Millions",,,279407300,,
"JPN","Japan","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","JPY","Yen","6","Millions",,,281832500,,
"JPN","Japan","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","JPY","Yen","6","Millions",,,278472800,,
"JPN","Japan","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","JPY","Yen","6","Millions",,,282139300,,
"JPN","Japan","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","JPY","Yen","6","Millions",,,288815900,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1973","1973","KRW","Won","6","Millions",,,3733400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1974","1974","KRW","Won","6","Millions",,,5350400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1975","1975","KRW","Won","6","Millions",,,7143900,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1976","1976","KRW","Won","6","Millions",,,9117600,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1977","1977","KRW","Won","6","Millions",,,11102300,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1978","1978","KRW","Won","6","Millions",,,14657500,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1979","1979","KRW","Won","6","Millions",,,18967200,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1980","1980","KRW","Won","6","Millions",,,24281100,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1981","1981","KRW","Won","6","Millions",,,30327200,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1982","1982","KRW","Won","6","Millions",,,34245400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1983","1983","KRW","Won","6","Millions",,,38532400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1984","1984","KRW","Won","6","Millions",,,42970700,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1985","1985","KRW","Won","6","Millions",,,47560600,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1986","1986","KRW","Won","6","Millions",,,52720700,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1987","1987","KRW","Won","6","Millions",,,59261500,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1988","1988","KRW","Won","6","Millions",,,68311600,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1989","1989","KRW","Won","6","Millions",,,80281700,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1990","1990","KRW","Won","6","Millions",,,96395700,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1991","1991","KRW","Won","6","Millions",,,116640100,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1992","1992","KRW","Won","6","Millions",,,134692100,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1993","1993","KRW","Won","6","Millions",,,153466600,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1994","1994","KRW","Won","6","Millions",,,183338100,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1995","1995","KRW","Won","6","Millions",,,215324500,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","KRW","Won","6","Millions",,,247220600,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","KRW","Won","6","Millions",,,273294400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","KRW","Won","6","Millions",,,254897400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","KRW","Won","6","Millions",,,292701400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","KRW","Won","6","Millions",,,333565900,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","KRW","Won","6","Millions",,,367960400,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","KRW","Won","6","Millions",,,413059500,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","KRW","Won","6","Millions",,,423693200,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","KRW","Won","6","Millions",,,437770000,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","KRW","Won","6","Millions",,,466702800,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","KRW","Won","6","Millions",,,495180100,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","KRW","Won","6","Millions",,,529759000,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","KRW","Won","6","Millions",,,560687500,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","KRW","Won","6","Millions",,,574793700,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","KRW","Won","6","Millions",,,615228000,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","KRW","Won","6","Millions",,,655109300,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","KRW","Won","6","Millions",,,678096500,,
"KOR","Korea","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","KRW","Won","6","Millions",,,693861000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1973","1973","KRW","Won","6","Millions",,,3805400,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1974","1974","KRW","Won","6","Millions",,,5391900,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1975","1975","KRW","Won","6","Millions",,,7189500,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1976","1976","KRW","Won","6","Millions",,,9209200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1977","1977","KRW","Won","6","Millions",,,11223400,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1978","1978","KRW","Won","6","Millions",,,14770900,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1979","1979","KRW","Won","6","Millions",,,19007700,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1980","1980","KRW","Won","6","Millions",,,24347300,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1981","1981","KRW","Won","6","Millions",,,30371200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1982","1982","KRW","Won","6","Millions",,,34237000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1983","1983","KRW","Won","6","Millions",,,38590000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1984","1984","KRW","Won","6","Millions",,,43032500,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1985","1985","KRW","Won","6","Millions",,,47666600,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1986","1986","KRW","Won","6","Millions",,,53160800,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1987","1987","KRW","Won","6","Millions",,,60164900,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1988","1988","KRW","Won","6","Millions",,,69142300,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1989","1989","KRW","Won","6","Millions",,,80514200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1990","1990","KRW","Won","6","Millions",,,96200200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1991","1991","KRW","Won","6","Millions",,,116068000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1992","1992","KRW","Won","6","Millions",,,134093200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1993","1993","KRW","Won","6","Millions",,,152675700,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1994","1994","KRW","Won","6","Millions",,,182140200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1995","1995","KRW","Won","6","Millions",,,213705600,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1996","1996","KRW","Won","6","Millions",,,244633000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1997","1997","KRW","Won","6","Millions",,,270895800,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1998","1998","KRW","Won","6","Millions",,,257030100,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1999","1999","KRW","Won","6","Millions",,,293341000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","KRW","Won","6","Millions",,,331964500,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","KRW","Won","6","Millions",,,365292600,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","KRW","Won","6","Millions",,,407156300,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","KRW","Won","6","Millions",,,417709200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","KRW","Won","6","Millions",,,430092200,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","KRW","Won","6","Millions",,,457044000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","KRW","Won","6","Millions",,,482845500,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","KRW","Won","6","Millions",,,515159600,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","KRW","Won","6","Millions",,,548646800,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","KRW","Won","6","Millions",,,565253400,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","KRW","Won","6","Millions",,,603385000,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","KRW","Won","6","Millions",,,646536800,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","KRW","Won","6","Millions",,,667941600,,
"KOR","Korea","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","KRW","Won","6","Millions",,,683779000,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,6599.991,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,6810.972,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,7073.257,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,7326.607,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,7923.16,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,8485.892,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,8961.263,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,9481.892,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,9903.471,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,10204.919,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,10525.03,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,11077.018,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,11593.423,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,12062.505,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,12126.314,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,12376.804,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,12936.986,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,13554.936,,
"LUX","Luxembourg","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,14059.222,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,7509.5593,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,7752.7429,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,8260.7476,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,8537.4475,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,9430.0171,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,10341.4474,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,10649.3214,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,11353.0202,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,11772.4645,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,12413.0419,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,12754.0496,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,13131.1238,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,13665.7297,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,14310.1307,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,14301.4464,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,14712.5632,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,15718.8765,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,16528.6791,,
"LUX","Luxembourg","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,16926.5007,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,968.1335,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,987.3693,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1023.1291,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1096.9256,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1170.1078,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1312.6373,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1454.6896,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1592.125,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,1637.7319,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1684.9816,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,1731.8238,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,1785.8373,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,1864.7706,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,1957.5755,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,2030.0189,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,2080.6971,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,2138.1445,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,2245.7038,,
"LUX","Luxembourg","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,2351.9055,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","MXN","Mexican Peso","6","Millions",,,5229872,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","MXN","Mexican Peso","6","Millions",,,5840596,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","MXN","Mexican Peso","6","Millions",,,6385901,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","MXN","Mexican Peso","6","Millions",,,6975499,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","MXN","Mexican Peso","6","Millions",,,7549539,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","MXN","Mexican Peso","6","Millions",,,8198835,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","MXN","Mexican Peso","6","Millions",,,8063910,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","MXN","Mexican Peso","6","Millions",,,8899923,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","MXN","Mexican Peso","6","Millions",,,9642532,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","MXN","Mexican Peso","6","Millions",,,10510016,,
"MEX","Mexico","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","MXN","Mexican Peso","6","Millions",,,11049464,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","MXN","Mexican Peso","6","Millions",,,5264347,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","MXN","Mexican Peso","6","Millions",,,5883848,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","MXN","Mexican Peso","6","Millions",,,6431702,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","MXN","Mexican Peso","6","Millions",,,7019224,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","MXN","Mexican Peso","6","Millions",,,7597705,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","MXN","Mexican Peso","6","Millions",,,8250896,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","MXN","Mexican Peso","6","Millions",,,8122183,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","MXN","Mexican Peso","6","Millions",,,8959005,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","MXN","Mexican Peso","6","Millions",,,9691459,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","MXN","Mexican Peso","6","Millions",,,10565169,,
"MEX","Mexico","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","MXN","Mexican Peso","6","Millions",,,11109606,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2003","2003","MXN","Mexican Peso","6","Millions",,,746422,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2004","2004","MXN","Mexican Peso","6","Millions",,,794924,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2005","2005","MXN","Mexican Peso","6","Millions",,,844190,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2006","2006","MXN","Mexican Peso","6","Millions",,,911080,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2007","2007","MXN","Mexican Peso","6","Millions",,,971762,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2008","2008","MXN","Mexican Peso","6","Millions",,,1050809,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2009","2009","MXN","Mexican Peso","6","Millions",,,1108542,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2010","2010","MXN","Mexican Peso","6","Millions",,,1183496,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","MXN","Mexican Peso","6","Millions",,,1255837,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","MXN","Mexican Peso","6","Millions",,,1307431,,
"MEX","Mexico","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","MXN","Mexican Peso","6","Millions",,,1349499,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,157259,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,167472,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,178198,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,191901,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,206208,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,220228,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,232625,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,242554,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,246664,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,251977,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,257936,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,263736,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,274879,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,283262,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,274318,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,277194,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,283456,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,284265,,
"NLD","Netherlands","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,288086,,
"NLD","Netherlands","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,155038,,
"NLD","Netherlands","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,165248,,
"NLD","Netherlands","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,176272,,
"NLD","Netherlands","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,189757,,
"NLD","Netherlands","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,203916,,
"NLD","Netherlands","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,217573,,
"NLD","Netherlands","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,229731,,
