"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Function","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","GBP","Pound Sterling","6","Millions",,,165831,,
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","GBP","Pound Sterling","6","Millions",,,171273,,
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","GBP","Pound Sterling","6","Millions",,,170022,,
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2012","2012","GBP","Pound Sterling","6","Millions",,,170669,,
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2013","2013","GBP","Pound Sterling","6","Millions",,,166465,,
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2014","2014","GBP","Pound Sterling","6","Millions",,,170208,,
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2015","2015","GBP","Pound Sterling","6","Millions",,,172736,,
"GBR","United Kingdom","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2016","2016","GBP","Pound Sterling","6","Millions",,,178587,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1970","1970","USD","US Dollar","6","Millions",,,131538,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1971","1971","USD","US Dollar","6","Millions",,,144831,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1972","1972","USD","US Dollar","6","Millions",,,158362,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1973","1973","USD","US Dollar","6","Millions",,,169873,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1974","1974","USD","US Dollar","6","Millions",,,183530,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1975","1975","USD","US Dollar","6","Millions",,,202700,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1976","1976","USD","US Dollar","6","Millions",,,216359,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1977","1977","USD","US Dollar","6","Millions",,,233154,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1978","1978","USD","US Dollar","6","Millions",,,254149,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1979","1979","USD","US Dollar","6","Millions",,,275044,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1980","1980","USD","US Dollar","6","Millions",,,302472,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1981","1981","USD","US Dollar","6","Millions",,,331863,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1982","1982","USD","US Dollar","6","Millions",,,358937,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1983","1983","USD","US Dollar","6","Millions",,,381787,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1984","1984","USD","US Dollar","6","Millions",,,409939,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1985","1985","USD","US Dollar","6","Millions",,,443823,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1986","1986","USD","US Dollar","6","Millions",,,471747,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1987","1987","USD","US Dollar","6","Millions",,,500411,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1988","1988","USD","US Dollar","6","Millions",,,537403,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1989","1989","USD","US Dollar","6","Millions",,,580402,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1990","1990","USD","US Dollar","6","Millions",,,627271,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1991","1991","USD","US Dollar","6","Millions",,,669086,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1992","1992","USD","US Dollar","6","Millions",,,710483,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1993","1993","USD","US Dollar","6","Millions",,,734142,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1994","1994","USD","US Dollar","6","Millions",,,759796,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1995","1995","USD","US Dollar","6","Millions",,,782330,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1996","1996","USD","US Dollar","6","Millions",,,803884,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1997","1997","USD","US Dollar","6","Millions",,,834225,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1998","1998","USD","US Dollar","6","Millions",,,872173,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1999","1999","USD","US Dollar","6","Millions",,,923004,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2000","2000","USD","US Dollar","6","Millions",,,981676,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2001","2001","USD","US Dollar","6","Millions",,,1048193,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2002","2002","USD","US Dollar","6","Millions",,,1118738,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2003","2003","USD","US Dollar","6","Millions",,,1192463,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2004","2004","USD","US Dollar","6","Millions",,,1263221,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2005","2005","USD","US Dollar","6","Millions",,,1322984,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2006","2006","USD","US Dollar","6","Millions",,,1382632,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2007","2007","USD","US Dollar","6","Millions",,,1455661,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2008","2008","USD","US Dollar","6","Millions",,,1531765,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","USD","US Dollar","6","Millions",,,1582064,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","USD","US Dollar","6","Millions",,,1638909,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","USD","US Dollar","6","Millions",,,1652607,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2012","2012","USD","US Dollar","6","Millions",,,1658999,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2013","2013","USD","US Dollar","6","Millions",,,1677304,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2014","2014","USD","US Dollar","6","Millions",,,1718276,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2015","2015","USD","US Dollar","6","Millions",,,1770450,,
"USA","United States","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2016","2016","USD","US Dollar","6","Millions",,,1818470,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,1833.4,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,2049.29,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,2220.26,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,2479.34,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,2651.19,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,2749.03,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,3008.88,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,3366.55,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,3600.56,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,3641.92,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,3994.01,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,4403.72,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,4583.73,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,5123.96,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,5479.26,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,5716.13,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,5845.66,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,5991.29,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,6356.05,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,6693.74,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,7049.5,,
"SVK","Slovak Republic","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,7400.14,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1995","1995","SEK","Swedish Krona","6","Millions",,,254196,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1996","1996","SEK","Swedish Krona","6","Millions",,,268045,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1997","1997","SEK","Swedish Krona","6","Millions",,,274496,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1998","1998","SEK","Swedish Krona","6","Millions",,,266638,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1999","1999","SEK","Swedish Krona","6","Millions",,,280958,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2000","2000","SEK","Swedish Krona","6","Millions",,,294495,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2001","2001","SEK","Swedish Krona","6","Millions",,,311065,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2002","2002","SEK","Swedish Krona","6","Millions",,,327976,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2003","2003","SEK","Swedish Krona","6","Millions",,,350361,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2004","2004","SEK","Swedish Krona","6","Millions",,,361548,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2005","2005","SEK","Swedish Krona","6","Millions",,,371099,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2006","2006","SEK","Swedish Krona","6","Millions",,,387877,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2007","2007","SEK","Swedish Krona","6","Millions",,,406662,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2008","2008","SEK","Swedish Krona","6","Millions",,,422371,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","SEK","Swedish Krona","6","Millions",,,423756,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","SEK","Swedish Krona","6","Millions",,,432760,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","SEK","Swedish Krona","6","Millions",,,445547,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2012","2012","SEK","Swedish Krona","6","Millions",,,464607,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2013","2013","SEK","Swedish Krona","6","Millions",,,481254,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2014","2014","SEK","Swedish Krona","6","Millions",,,499613,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2015","2015","SEK","Swedish Krona","6","Millions",,,522406,,
"SWE","Sweden","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2016","2016","SEK","Swedish Krona","6","Millions",,,551559,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1847.75,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,2089.35,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,2437.41,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,2679.39,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,2942.92,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,3138.77,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,3304.59,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,3479.93,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,3641.04,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,4111.65,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,4399.52,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,4560.78,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,4669.8,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,4546.45,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,4327.72,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,4255.06,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,4295.28,,
"SVN","Slovenia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,4581.39,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,415.49,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,485.51,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,541.28,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,611.88,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,682.98,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,729.8,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,760.42,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,858.54,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,974.65,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1111.25,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,1295.35,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,1598.4,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,2241.6,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,2773.19,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,2255.5,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,1854.88,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,1939.98,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,2005.16,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,2140.38,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,2268.1,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,2414.34,,
"LVA","Latvia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,2544.84,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,748.21,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,1015.35,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1298.4,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1647,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1696.03,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1607.58,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1649.41,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1714.01,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,1786.53,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,1968.67,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,2153.08,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,2504.61,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,2834.48,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,3475.8,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,3410.26,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,3058.84,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,3197.33,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,3241.61,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,3338.45,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,3462.15,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,3605.31,,
"LTU","Lithuania","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,3802.35,,
"BRA","Brazil","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","BRL","Brazilian Real","6","Millions",,,487166,,
"BRA","Brazil","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","BRL","Brazilian Real","6","Millions",,,541126,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1998","1998","AUD","Australian Dollar","6","Millions",,,61646,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","1999","1999","AUD","Australian Dollar","6","Millions",,,62192,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2000","2000","AUD","Australian Dollar","6","Millions",,,65600,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2001","2001","AUD","Australian Dollar","6","Millions",,,70392,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2002","2002","AUD","Australian Dollar","6","Millions",,,75907,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2003","2003","AUD","Australian Dollar","6","Millions",,,81487,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2004","2004","AUD","Australian Dollar","6","Millions",,,86817,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2005","2005","AUD","Australian Dollar","6","Millions",,,93546,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2006","2006","AUD","Australian Dollar","6","Millions",,,99863,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2007","2007","AUD","Australian Dollar","6","Millions",,,108493,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2008","2008","AUD","Australian Dollar","6","Millions",,,118046,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2009","2009","AUD","Australian Dollar","6","Millions",,,126520,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2010","2010","AUD","Australian Dollar","6","Millions",,,135413,,
"AUS","Australia","D1CG","Total compensation of employees paid by the government","T","Total function","GS13","General government","C","Current prices","2011","2011","AUD","Australian Dollar","6","Millions",,,143587,,
